timestamp,rel_time_s,direction,e2e_latency_ms
1776263835.0341136,0.020427227020263672,IO -> PLC,7.562842
1776263835.0981123,0.0844259262084961,IO -> PLC,8.705882
1776263835.162111,0.14842462539672852,IO -> PLC,37.655412
1776263835.2261097,0.21242332458496094,IO -> PLC,11.229892
1776263835.2901082,0.27642178535461426,IO -> PLC,7.709132
1776263835.354107,0.3404204845428467,IO -> PLC,16.449162
1776263835.4181056,0.4044191837310791,IO -> PLC,6.156952
1776263835.482103,0.468416690826416,IO -> PLC,10.609682
1776263835.5461018,0.5324153900146484,IO -> PLC,10.838032
1776263835.6101005,0.5964140892028809,IO -> PLC,8.868462
1776263835.6740992,0.6604127883911133,IO -> PLC,12.902912
1776263835.738098,0.7244114875793457,IO -> PLC,8.392902
1776263835.8020966,0.7884101867675781,IO -> PLC,10.759352
1776263835.8660953,0.8524088859558105,IO -> PLC,6.697922
1776263835.9300928,0.9164063930511475,IO -> PLC,7.532622
1776263835.9940915,0.9804050922393799,IO -> PLC,9.052972
1776263836.0580902,1.0444037914276123,IO -> PLC,7.287632
1776263836.122089,1.1084024906158447,IO -> PLC,7.311992
1776263836.1860876,1.1724011898040771,IO -> PLC,9.447962
1776263836.2500863,1.2363998889923096,IO -> PLC,10.593002
1776263836.3140848,1.300398349761963,IO -> PLC,7.707142
1776263836.3780835,1.3643970489501953,IO -> PLC,7.340122
1776263836.4420812,1.4283947944641113,IO -> PLC,9.975542
1776263836.5060797,1.4923932552337646,IO -> PLC,8.105482
1776263836.5700784,1.556391954421997,IO -> PLC,9.236532
1776263836.634077,1.6203906536102295,IO -> PLC,9.972752
1776263836.6980758,1.684389352798462,IO -> PLC,7.100732
1776263836.7620745,1.7483880519866943,IO -> PLC,9.771042
1776263836.8260732,1.8123867511749268,IO -> PLC,6.853432
1776263836.8900707,1.8763842582702637,IO -> PLC,8.996752
1776263836.9540694,1.940382957458496,IO -> PLC,10.125322
1776263837.018068,2.0043816566467285,IO -> PLC,7.248892
1776263837.0820668,2.068380355834961,IO -> PLC,7.287172
1776263837.1460655,2.1323790550231934,IO -> PLC,18.042572
1776263837.2100642,2.196377754211426,IO -> PLC,9.551982
1776263837.2740629,2.260376453399658,IO -> PLC,11.780752
1776263837.3380604,2.324373960494995,IO -> PLC,7.812122
1776263837.402059,2.3883726596832275,IO -> PLC,8.643862
1776263837.4660578,2.45237135887146,IO -> PLC,9.179352
1776263837.5300562,2.5163698196411133,IO -> PLC,9.209072
1776263837.594055,2.5803685188293457,IO -> PLC,7.440702
1776263837.6580536,2.644367218017578,IO -> PLC,12.580092
1776263837.7220523,2.7083659172058105,IO -> PLC,10.707632
1776263837.78605,2.7723636627197266,IO -> PLC,10.729192
1776263837.8500488,2.836362361907959,IO -> PLC,11.872312
1776263837.9140472,2.9003608226776123,IO -> PLC,11.503042
1776263837.978046,2.9643595218658447,IO -> PLC,6.791892
