timestamp,rel_time_s,direction,skew_ms
1775733501.0539217,0.0,IO -> PLC,1.6e-05
1775733501.1819134,0.1279916763305664,IO -> PLC,6.4e-05
1775733501.3099055,0.255983829498291,IO -> PLC,6.4e-05
1775733501.4378972,0.3839755058288574,IO -> PLC,9.6e-05
1775733501.5658891,0.5119674205780029,IO -> PLC,1.6e-05
1775733501.693881,0.6399593353271484,IO -> PLC,9.6e-05
1775733501.821873,0.767951250076294,IO -> PLC,6.4e-05
1775733501.9498649,0.8959431648254395,IO -> PLC,9.6e-05
1775733502.0778568,1.023935079574585,IO -> PLC,1.6e-05
1775733502.2058487,1.1519269943237305,IO -> PLC,1.6e-05
1775733502.3338404,1.2799186706542969,IO -> PLC,6.4e-05
1775733502.4618325,1.4079108238220215,IO -> PLC,6.4e-05
1775733502.5898242,1.535902500152588,IO -> PLC,1.6e-05
1775733502.717816,1.6638944149017334,IO -> PLC,1.6e-05
1775733502.845808,1.791886329650879,IO -> PLC,6.4e-05
1775733502.9738,1.9198782444000244,IO -> PLC,6.4e-05
1775733503.1017919,2.04787015914917,IO -> PLC,9.6e-05
1775733503.2297838,2.1758620738983154,IO -> PLC,1.6e-05
1775733503.3577754,2.303853750228882,IO -> PLC,9.6e-05
1775733503.4857674,2.4318456649780273,IO -> PLC,6.4e-05
1775733503.6137593,2.559837579727173,IO -> PLC,6.4e-05
1775733503.7417512,2.6878294944763184,IO -> PLC,1.6e-05
1775733503.869743,2.815821409225464,IO -> PLC,1.6e-05
1775733503.997735,2.9438133239746094,IO -> PLC,9.6e-05
1775733504.1257267,3.071805000305176,IO -> PLC,6.4e-05
1775733504.2537186,3.1997969150543213,IO -> PLC,9.6e-05
1775733504.3817105,3.327788829803467,IO -> PLC,1.6e-05
1775733504.5097024,3.4557807445526123,IO -> PLC,9.6e-05
1775733504.6376944,3.583772659301758,IO -> PLC,6.4e-05
1775733504.7656863,3.7117645740509033,IO -> PLC,6.4e-05
1775733504.893678,3.8397562503814697,IO -> PLC,1.6e-05
1775733505.02167,3.9677484035491943,IO -> PLC,1.6e-05
1775733505.1496618,4.095740079879761,IO -> PLC,6.4e-05
1775733505.2776537,4.223731994628906,IO -> PLC,6.4e-05
1775733505.4056456,4.351723909378052,IO -> PLC,1.6e-05
1775733505.5336375,4.479715824127197,IO -> PLC,1.6e-05
1775733505.6616294,4.607707738876343,IO -> PLC,6.4e-05
1775733505.7896214,4.735699653625488,IO -> PLC,6.4e-05
1775733505.917613,4.863691329956055,IO -> PLC,9.6e-05
1775733506.0456052,4.991683483123779,IO -> PLC,1.6e-05
1775733506.1735969,5.119675159454346,IO -> PLC,9.6e-05
1775733506.3015888,5.247667074203491,IO -> PLC,6.4e-05
1775733506.4295807,5.375658988952637,IO -> PLC,9.6e-05
1775733506.5575726,5.503650903701782,IO -> PLC,1.6e-05
1775733506.6855645,5.631642818450928,IO -> PLC,9.6e-05
1775733506.8135562,5.759634494781494,IO -> PLC,6.4e-05
1775733506.941548,5.88762640953064,IO -> PLC,9.6e-05
1775733507.06954,6.015618324279785,IO -> PLC,1.6e-05
1775733507.197532,6.143610239028931,IO -> PLC,1.6e-05
1775733507.3255239,6.271602153778076,IO -> PLC,6.4e-05
1775733507.4535158,6.399594068527222,IO -> PLC,6.4e-05
1775733507.5815074,6.527585744857788,IO -> PLC,9.6e-05
1775733507.7094994,6.655577659606934,IO -> PLC,1.6e-05
1775733507.8374913,6.783569574356079,IO -> PLC,9.6e-05
1775733507.9654832,6.911561489105225,IO -> PLC,6.4e-05
1775733508.093475,7.03955340385437,IO -> PLC,9.6e-05
1775733508.221467,7.167545318603516,IO -> PLC,1.6e-05
1775733508.349459,7.295537233352661,IO -> PLC,1.6e-05
1775733508.4774508,7.423529148101807,IO -> PLC,6.4e-05
1775733508.6054428,7.551521062850952,IO -> PLC,6.4e-05
1775733508.7334344,7.6795127391815186,IO -> PLC,9.6e-05
1775733508.8614264,7.807504653930664,IO -> PLC,1.6e-05
1775733508.9894183,7.93549656867981,IO -> PLC,9.6e-05
1775733509.1174102,8.063488483428955,IO -> PLC,6.4e-05
1775733509.245402,8.1914803981781,IO -> PLC,9.6e-05
1775733509.373394,8.319472312927246,IO -> PLC,1.6e-05
1775733509.501386,8.447464227676392,IO -> PLC,1.6e-05
1775733509.6293776,8.575455904006958,IO -> PLC,6.4e-05
1775733509.7573695,8.703447818756104,IO -> PLC,6.4e-05
1775733509.8853614,8.831439733505249,IO -> PLC,9.6e-05
1775733510.0133533,8.959431648254395,IO -> PLC,1.6e-05
1775733510.1413453,9.08742356300354,IO -> PLC,9.6e-05
1775733510.2693372,9.215415477752686,IO -> PLC,6.4e-05
1775733510.397329,9.343407392501831,IO -> PLC,9.6e-05
1775733510.525321,9.471399307250977,IO -> PLC,1.6e-05
1775733510.6533127,9.599390983581543,IO -> PLC,9.6e-05
1775733510.7813046,9.727382898330688,IO -> PLC,6.4e-05
1775733510.9092965,9.855374813079834,IO -> PLC,6.4e-05
1775733511.0372884,9.98336672782898,IO -> PLC,1.6e-05
1775733511.1652803,10.111358642578125,IO -> PLC,1.6e-05
1775733511.2932723,10.23935055732727,IO -> PLC,9.6e-05
1775733511.421264,10.367342233657837,IO -> PLC,6.4e-05
1775733511.5492558,10.495334148406982,IO -> PLC,9.6e-05
1775733511.6772478,10.623326063156128,IO -> PLC,1.6e-05
1775733511.8052397,10.751317977905273,IO -> PLC,9.6e-05
1775733511.9332316,10.879309892654419,IO -> PLC,6.4e-05
1775733512.0612233,11.007301568984985,IO -> PLC,9.6e-05
1775733512.1892154,11.13529372215271,IO -> PLC,1.6e-05
1775733512.3172073,11.263285636901855,IO -> PLC,1.6e-05
1775733512.445199,11.391277313232422,IO -> PLC,9.6e-05
1775733512.573191,11.519269227981567,IO -> PLC,6.4e-05
