timestamp_sec,rel_time_s,throughput_mbps
1776436657,44,0.0021
1776436715,102,0.0018
1776436716,103,0.0018
1776436717,104,0.0018
1776436718,105,0.0018
1776436835,222,0.0018
1776436836,223,0.0018
1776436837,224,0.0018
1776436838,225,0.0018
1776436939,326,0.0015
1776436955,342,0.0018
1776436956,343,0.0018
1776436957,344,0.0018
1776436958,345,0.0018
