timestamp,rel_time_s,direction,e2e_latency_ms
1776085899.0064156,0.004000186920166016,PLC -> IO,0.781302
1776085899.0095694,0.007153987884521484,IO -> PLC,0.81902
1776085899.022416,0.020000696182250977,PLC -> IO,0.738742
1776085899.02557,0.023154497146606445,IO -> PLC,0.62677
1776085899.0384169,0.03600144386291504,PLC -> IO,0.901692
1776085899.0415692,0.0391538143157959,IO -> PLC,0.84084
1776085899.0544176,0.0520021915435791,PLC -> IO,0.717762
1776085899.0575688,0.05515336990356445,IO -> PLC,0.66186
1776085899.0704181,0.06800270080566406,PLC -> IO,0.717112
1776085899.073568,0.0711526870727539,IO -> PLC,0.70289
1776085899.0864189,0.08400344848632812,PLC -> IO,0.728142
1776085899.0895674,0.08715200424194336,IO -> PLC,0.8536
1776085899.1024196,0.10000419616699219,PLC -> IO,0.596042
1776085899.105568,0.10315251350402832,IO -> PLC,0.6191
1776085899.1184201,0.11600470542907715,PLC -> IO,0.904692
1776085899.1215675,0.11915206909179688,IO -> PLC,0.63261
1776085899.1344209,0.1320054531097412,PLC -> IO,0.754192
1776085899.1375668,0.13515138626098633,IO -> PLC,0.65228
1776085899.1504216,0.14800620079040527,PLC -> IO,0.742912
1776085899.1535661,0.15115070343017578,IO -> PLC,0.67179
1776085899.1664224,0.16400694847106934,PLC -> IO,0.769782
1776085899.1695657,0.16715025901794434,IO -> PLC,0.71802
1776085899.1824229,0.1800074577331543,PLC -> IO,0.826022
1776085899.1855662,0.1831507682800293,IO -> PLC,0.79089
1776085899.1984236,0.19600820541381836,PLC -> IO,0.724252
1776085899.2015655,0.19915008544921875,IO -> PLC,1.19442
1776085899.2144244,0.21200895309448242,PLC -> IO,0.742282
1776085899.217565,0.2151496410369873,IO -> PLC,0.6447
1776085899.230425,0.22800946235656738,PLC -> IO,0.729552
1776085899.2335644,0.23114895820617676,IO -> PLC,0.66509
1776085899.2464256,0.24401021003723145,PLC -> IO,0.716712
1776085899.249565,0.24714946746826172,IO -> PLC,0.7114
1776085899.2624264,0.2600109577178955,PLC -> IO,0.719652
1776085899.2655642,0.26314878463745117,IO -> PLC,0.76899
1776085899.2784271,0.27601170539855957,PLC -> IO,0.610252
1776085899.2815635,0.2791481018066406,IO -> PLC,0.81818
1776085899.2944276,0.29201221466064453,PLC -> IO,0.748722
1776085899.297563,0.2951476573944092,IO -> PLC,1.19315
1776085899.3104284,0.3080129623413086,PLC -> IO,1.101812
1776085899.3135624,0.31114697456359863,IO -> PLC,0.66078
