timestamp,rel_time_s,direction,e2e_latency_ms
1776091007.0040114,0.0,IO -> PLC,2.6502
1776091007.068009,0.06399750709533691,IO -> PLC,1.90508
1776091007.1320076,0.12799620628356934,IO -> PLC,2.65139
1776091007.1960063,0.19199490547180176,IO -> PLC,1.78835
1776091007.260005,0.2559936046600342,IO -> PLC,1.05987
1776091007.3240035,0.3199920654296875,IO -> PLC,5.69925
1776091007.3880022,0.3839907646179199,IO -> PLC,5.19798
1776091007.4520009,0.44798946380615234,IO -> PLC,4.50943
1776091007.5159984,0.5119869709014893,IO -> PLC,2.56113
1776091007.579997,0.5759856700897217,IO -> PLC,4.15388
1776091007.6439958,0.6399843692779541,IO -> PLC,3.11611
1776091007.7079942,0.7039828300476074,IO -> PLC,3.92554
1776091007.771993,0.7679815292358398,IO -> PLC,3.04635
1776091007.8359916,0.8319802284240723,IO -> PLC,1.13421
1776091007.8999903,0.8959789276123047,IO -> PLC,1.13041
1776091007.9639878,0.9599764347076416,IO -> PLC,5.96643
1776091008.0279865,1.023975133895874,IO -> PLC,4.46976
1776091008.0919852,1.0879738330841064,IO -> PLC,2.56355
1776091008.1559837,1.1519722938537598,IO -> PLC,3.83484
1776091008.2199824,1.2159709930419922,IO -> PLC,3.21998
1776091008.283981,1.2799696922302246,IO -> PLC,2.1862
1776091008.3479798,1.343968391418457,IO -> PLC,0.68561
1776091008.4119773,1.407965898513794,IO -> PLC,0.91742
1776091008.475976,1.4719645977020264,IO -> PLC,4.97196
1776091008.5399747,1.5359632968902588,IO -> PLC,4.09596
1776091008.6039734,1.5999619960784912,IO -> PLC,3.35108
1776091008.6679718,1.6639604568481445,IO -> PLC,2.0593
1776091008.7319705,1.727959156036377,IO -> PLC,1.22202
1776091008.7959692,1.7919578552246094,IO -> PLC,5.91564
1776091008.8599668,1.8559553623199463,IO -> PLC,5.25252
1776091008.9239655,1.9199540615081787,IO -> PLC,3.6148
1776091008.9879642,1.9839527606964111,IO -> PLC,3.34787
1776091009.0519629,2.0479514598846436,IO -> PLC,2.98989
1776091009.1159613,2.111949920654297,IO -> PLC,1.5313
1776091009.17996,2.1759486198425293,IO -> PLC,2.98172
1776091009.2439587,2.2399473190307617,IO -> PLC,2.2122
1776091009.3079565,2.3039450645446777,IO -> PLC,1.75806
1776091009.371955,2.367943525314331,IO -> PLC,1.30999
1776091009.4359536,2.4319422245025635,IO -> PLC,5.59503
1776091009.4999523,2.495940923690796,IO -> PLC,4.68119
1776091009.5639508,2.559939384460449,IO -> PLC,2.54256
1776091009.6279495,2.6239380836486816,IO -> PLC,2.80814
1776091009.6919482,2.687936782836914,IO -> PLC,1.90341
1776091009.7559457,2.751934289932251,IO -> PLC,0.96397
1776091009.8199444,2.8159329891204834,IO -> PLC,4.71449
1776091009.883943,2.879931688308716,IO -> PLC,4.9751
1776091009.9479418,2.9439303874969482,IO -> PLC,5.22331
1776091010.0119405,3.0079290866851807,IO -> PLC,3.88025
1776091010.075939,3.071927547454834,IO -> PLC,3.2941
1776091010.1399376,3.1359262466430664,IO -> PLC,2.5429
1776091010.2039354,3.1999239921569824,IO -> PLC,1.8541
1776091010.2679338,3.2639224529266357,IO -> PLC,6.38515
1776091010.3319325,3.327921152114868,IO -> PLC,1.63817
1776091010.3959312,3.3919198513031006,IO -> PLC,0.75905
1776091010.45993,3.455918550491333,IO -> PLC,5.4477
1776091010.5239286,3.5199172496795654,IO -> PLC,2.79489
1776091010.587927,3.5839157104492188,IO -> PLC,4.16644
1776091010.6519248,3.6479134559631348,IO -> PLC,3.34987
1776091010.7159235,3.711912155151367,IO -> PLC,2.10913
1776091010.779922,3.7759106159210205,IO -> PLC,0.99568
1776091010.8439207,3.839909315109253,IO -> PLC,5.63081
1776091010.9079194,3.9039080142974854,IO -> PLC,5.22996
1776091010.971918,3.9679067134857178,IO -> PLC,4.60676
1776091011.0359166,4.031905174255371,IO -> PLC,3.86916
1776091011.0999143,4.095902919769287,IO -> PLC,3.20293
1776091011.163913,4.1599016189575195,IO -> PLC,6.54888
1776091011.2279115,4.223900079727173,IO -> PLC,5.90929
1776091011.2919102,4.287898778915405,IO -> PLC,5.41842
1776091011.3559089,4.351897478103638,IO -> PLC,5.09012
1776091011.4199073,4.415895938873291,IO -> PLC,4.79903
1776091011.483906,4.479894638061523,IO -> PLC,4.54946
1776091011.5479038,4.5438923835754395,IO -> PLC,3.67953
1776091011.6119025,4.607891082763672,IO -> PLC,2.99194
1776091011.675901,4.671889543533325,IO -> PLC,3.96114
1776091011.7398996,4.735888242721558,IO -> PLC,3.38828
1776091011.8038983,4.79988694190979,IO -> PLC,1.03556
1776091011.867897,4.8638856410980225,IO -> PLC,2.99184
1776091011.9318955,4.927884101867676,IO -> PLC,2.52547
1776091011.9958932,4.991881847381592,IO -> PLC,1.76714
1776091012.059892,5.055880546569824,IO -> PLC,2.04615
1776091012.1238904,5.1198790073394775,IO -> PLC,1.22544
1776091012.187889,5.18387770652771,IO -> PLC,1.0417
1776091012.2518878,5.247876405715942,IO -> PLC,6.13678
1776091012.3158865,5.311875104904175,IO -> PLC,5.76032
1776091012.3798852,5.375873804092407,IO -> PLC,3.95867
1776091012.4438827,5.439871311187744,IO -> PLC,5.20213
1776091012.5078814,5.503870010375977,IO -> PLC,4.96415
1776091012.57188,5.567868709564209,IO -> PLC,4.79562
1776091012.6358786,5.631867170333862,IO -> PLC,3.79473
1776091012.6998773,5.695865869522095,IO -> PLC,3.34155
1776091012.763876,5.759864568710327,IO -> PLC,2.41427
1776091012.8278747,5.82386326789856,IO -> PLC,1.37737
1776091012.8918722,5.8878607749938965,IO -> PLC,0.93563
1776091012.9558709,5.951859474182129,IO -> PLC,5.91806
1776091013.0198696,6.015858173370361,IO -> PLC,4.76756
1776091013.0838683,6.079856872558594,IO -> PLC,3.23208
1776091013.1478667,6.143855333328247,IO -> PLC,1.36676
1776091013.2118654,6.2078540325164795,IO -> PLC,0.91461
1776091013.2758641,6.271852731704712,IO -> PLC,0.78697
1776091013.3398616,6.335850238800049,IO -> PLC,5.5185
1776091013.4038603,6.399848937988281,IO -> PLC,0.74504
1776091013.467859,6.463847637176514,IO -> PLC,2.47428
1776091013.5318577,6.527846336364746,IO -> PLC,6.03008
1776091013.5958562,6.591844797134399,IO -> PLC,5.84634
1776091013.659855,6.655843496322632,IO -> PLC,5.84695
1776091013.7238536,6.719842195510864,IO -> PLC,5.08046
1776091013.787851,6.783839702606201,IO -> PLC,2.11628
1776091013.8518498,6.847838401794434,IO -> PLC,4.73733
1776091013.9158485,6.911837100982666,IO -> PLC,4.64255
1776091013.9798472,6.975835800170898,IO -> PLC,4.28858
1776091014.0438457,7.039834260940552,IO -> PLC,3.39737
1776091014.1078444,7.103832960128784,IO -> PLC,2.99547
1776091014.171843,7.167831659317017,IO -> PLC,2.40517
1776091014.2358406,7.2318291664123535,IO -> PLC,1.87821
1776091014.2998393,7.295827865600586,IO -> PLC,1.40447
1776091014.363838,7.359826564788818,IO -> PLC,1.33235
1776091014.4278367,7.423825263977051,IO -> PLC,0.99796
1776091014.4918354,7.487823963165283,IO -> PLC,0.82951
1776091014.5558338,7.5518224239349365,IO -> PLC,6.33949
1776091014.6198325,7.615821123123169,IO -> PLC,5.42644
1776091014.6838303,7.679818868637085,IO -> PLC,5.00814
1776091014.7478287,7.743817329406738,IO -> PLC,4.1975
1776091014.8118274,7.807816028594971,IO -> PLC,4.33626
1776091014.8758261,7.871814727783203,IO -> PLC,3.7818
1776091014.9398248,7.9358134269714355,IO -> PLC,3.58166
1776091015.0038235,7.999812126159668,IO -> PLC,3.00239
1776091015.067822,8.063810586929321,IO -> PLC,2.97139
1776091015.1318197,8.127808332443237,IO -> PLC,1.94986
1776091015.1958184,8.19180703163147,IO -> PLC,4.08736
1776091015.259817,8.255805492401123,IO -> PLC,4.15556
1776091015.3238156,8.319804191589355,IO -> PLC,3.89798
1776091015.3878143,8.383802890777588,IO -> PLC,3.84738
1776091015.4518127,8.447801351547241,IO -> PLC,3.22114
1776091015.5158114,8.511800050735474,IO -> PLC,1.59558
1776091015.5798092,8.57579779624939,IO -> PLC,3.27946
1776091015.643808,8.639796495437622,IO -> PLC,2.5325
1776091015.7078063,8.703794956207275,IO -> PLC,1.99835
1776091015.771805,8.767793655395508,IO -> PLC,3.05572
1776091015.8358037,8.83179235458374,IO -> PLC,2.06499
1776091015.8998022,8.895790815353394,IO -> PLC,1.41412
1776091015.963801,8.959789514541626,IO -> PLC,0.69181
1776091016.0277987,9.023787260055542,IO -> PLC,5.70287
1776091016.091797,9.087785720825195,IO -> PLC,4.81063
1776091016.1557958,9.151784420013428,IO -> PLC,5.6547
1776091016.2197945,9.21578311920166,IO -> PLC,4.46133
1776091016.2837932,9.279781818389893,IO -> PLC,4.12375
1776091016.347792,9.343780517578125,IO -> PLC,3.50256
1776091016.4117904,9.407778978347778,IO -> PLC,3.23899
1776091016.475788,9.471776723861694,IO -> PLC,2.88612
1776091016.5397868,9.535775423049927,IO -> PLC,2.66127
1776091016.6037853,9.59977388381958,IO -> PLC,2.57483
1776091016.667784,9.663772583007812,IO -> PLC,2.40141
1776091016.7317827,9.727771282196045,IO -> PLC,1.46061
1776091016.7957814,9.791769981384277,IO -> PLC,6.17798
1776091016.85978,9.85576868057251,IO -> PLC,6.02793
1776091016.9237785,9.919767141342163,IO -> PLC,5.27778
1776091016.9877763,9.983764886856079,IO -> PLC,5.14628
1776091017.051775,10.047763586044312,IO -> PLC,2.88166
1776091017.1157734,10.111762046813965,IO -> PLC,3.91342
1776091017.1797721,10.175760746002197,IO -> PLC,5.81443
1776091017.2437708,10.23975944519043,IO -> PLC,5.63574
1776091017.3077695,10.303758144378662,IO -> PLC,5.67002
1776091017.371767,10.367755651473999,IO -> PLC,5.8223
1776091017.4357657,10.431754350662231,IO -> PLC,1.39069
1776091017.4997644,10.495753049850464,IO -> PLC,4.83593
1776091017.563763,10.559751510620117,IO -> PLC,5.11078
1776091017.6277616,10.62375020980835,IO -> PLC,4.4243
1776091017.6917603,10.687748908996582,IO -> PLC,3.67206
1776091017.755759,10.751747608184814,IO -> PLC,2.88703
1776091017.8197565,10.815745115280151,IO -> PLC,1.8779
1776091017.8837552,10.879743814468384,IO -> PLC,1.01822
1776091017.947754,10.943742513656616,IO -> PLC,5.49998
1776091018.0117524,11.00774097442627,IO -> PLC,2.0957
1776091018.075751,11.071739673614502,IO -> PLC,4.42177
1776091018.1397498,11.135738372802734,IO -> PLC,3.5364
1776091018.2037485,11.199737071990967,IO -> PLC,2.58776
1776091018.267746,11.263734579086304,IO -> PLC,1.4515
1776091018.3317447,11.327733278274536,IO -> PLC,0.79359
1776091018.3957434,11.391731977462769,IO -> PLC,5.64889
1776091018.459742,11.455730676651001,IO -> PLC,5.30115
1776091018.5237405,11.519729137420654,IO -> PLC,5.6172
1776091018.5877392,11.583727836608887,IO -> PLC,4.53847
1776091018.651738,11.64772653579712,IO -> PLC,3.9552
1776091018.7157354,11.711724042892456,IO -> PLC,2.43701
1776091018.7797341,11.775722742080688,IO -> PLC,1.55276
1776091018.8437328,11.839721441268921,IO -> PLC,1.69361
1776091018.9077315,11.903720140457153,IO -> PLC,1.73396
1776091018.9717302,11.967718839645386,IO -> PLC,1.21542
1776091019.0357287,12.031717300415039,IO -> PLC,1.13393
1776091019.0997274,12.095715999603271,IO -> PLC,5.76098
1776091019.163726,12.159714698791504,IO -> PLC,1.7514
1776091019.2277236,12.22371220588684,IO -> PLC,0.90715
1776091019.2917223,12.287710905075073,IO -> PLC,1.17081
1776091019.355721,12.351709604263306,IO -> PLC,5.69553
1776091019.4197195,12.415708065032959,IO -> PLC,4.77737
1776091019.4837182,12.479706764221191,IO -> PLC,3.4907
1776091019.5477169,12.543705463409424,IO -> PLC,2.3034
1776091019.6117156,12.607704162597656,IO -> PLC,1.15083
1776091019.675713,12.671701669692993,IO -> PLC,5.68059
1776091019.7397118,12.735700368881226,IO -> PLC,4.73507
1776091019.8037105,12.799699068069458,IO -> PLC,4.74678
1776091019.867709,12.863697528839111,IO -> PLC,3.21732
1776091019.9317076,12.927696228027344,IO -> PLC,1.52615
1776091019.9957063,12.991694927215576,IO -> PLC,1.10768
1776091020.059705,13.055693626403809,IO -> PLC,5.23936
1776091020.1237025,13.119691133499146,IO -> PLC,4.6192
1776091020.1877012,13.183689832687378,IO -> PLC,3.31198
1776091020.2517,13.24768853187561,IO -> PLC,1.94843
1776091020.3156986,13.311687231063843,IO -> PLC,5.9233
1776091020.379697,13.375685691833496,IO -> PLC,2.93984
1776091020.4436958,13.439684391021729,IO -> PLC,3.27517
1776091020.5076945,13.503683090209961,IO -> PLC,1.77138
1776091020.571692,13.567680597305298,IO -> PLC,1.19314
1776091020.6356907,13.63167929649353,IO -> PLC,3.37617
1776091020.6996894,13.695677995681763,IO -> PLC,3.94175
1776091020.763688,13.759676694869995,IO -> PLC,2.92022
1776091020.8276868,13.823675394058228,IO -> PLC,1.78004
1776091020.8916852,13.88767385482788,IO -> PLC,0.80876
1776091020.955684,13.951672554016113,IO -> PLC,1.83948
1776091021.0196817,14.01567029953003,IO -> PLC,4.22283
1776091021.0836802,14.079668760299683,IO -> PLC,3.61308
1776091021.1476789,14.143667459487915,IO -> PLC,4.81366
1776091021.2116776,14.207666158676147,IO -> PLC,4.41487
1776091021.275676,14.2716646194458,IO -> PLC,5.13943
1776091021.3396747,14.335663318634033,IO -> PLC,3.9458
1776091021.4036734,14.399662017822266,IO -> PLC,3.06468
1776091021.467671,14.463659524917603,IO -> PLC,2.18956
1776091021.5316696,14.527658224105835,IO -> PLC,6.54027
1776091021.5956683,14.591656923294067,IO -> PLC,5.12041
1776091021.659667,14.6556556224823,IO -> PLC,3.75086
1776091021.7236657,14.719654321670532,IO -> PLC,2.30123
1776091021.7876642,14.783652782440186,IO -> PLC,1.43035
1776091021.8516629,14.847651481628418,IO -> PLC,5.64458
1776091021.9156606,14.911649227142334,IO -> PLC,3.78037
1776091021.979659,14.975647687911987,IO -> PLC,2.21002
1776091022.0436578,15.03964638710022,IO -> PLC,6.12943
1776091022.1076565,15.103645086288452,IO -> PLC,5.4224
1776091022.1716552,15.167643785476685,IO -> PLC,4.25158
1776091022.2356539,15.231642484664917,IO -> PLC,2.63803
1776091022.2996523,15.29564094543457,IO -> PLC,1.37176
1776091022.36365,15.359638690948486,IO -> PLC,5.72249
1776091022.4276488,15.423637390136719,IO -> PLC,4.73887
1776091022.4916472,15.487635850906372,IO -> PLC,3.43389
1776091022.555646,15.551634550094604,IO -> PLC,2.38164
1776091022.6196446,15.615633249282837,IO -> PLC,1.15113
1776091022.683643,15.67963171005249,IO -> PLC,5.66346
1776091022.7476418,15.743630409240723,IO -> PLC,3.79102
1776091022.8116395,15.807628154754639,IO -> PLC,2.70716
1776091022.8756382,15.871626853942871,IO -> PLC,1.4973
1776091022.9396367,15.935625314712524,IO -> PLC,5.27328
