timestamp,rel_time_s,direction,skew_ms
1776438233.9985936,619.3965349197388,PLC -> IO,2046.3734239999999
1776438541.071501,926.4694423675537,PLC -> IO,0.428576
1776438541.1355588,926.5335001945496,PLC -> IO,0.106224
1776438541.1992705,926.5972118377686,PLC -> IO,1.415056
1776438541.2629087,926.6608500480652,PLC -> IO,5.426096
1776438541.3255234,926.7234647274017,PLC -> IO,12.948416
1776438541.3881464,926.7860877513885,PLC -> IO,7.930655999999999
1776438541.4558716,926.8538129329681,PLC -> IO,3.838896
1776438541.5208251,926.9187664985657,PLC -> IO,1.106144
1776438541.5829291,926.9808704853058,PLC -> IO,0.185744
1776438541.649161,927.0471024513245,PLC -> IO,0.42249600000000004
1776438541.71419,927.112131357193,PLC -> IO,1.109664
1776438541.774418,927.1723594665527,PLC -> IO,1.421696
1776438541.836964,927.2349052429199,PLC -> IO,12.115984
1776438541.9020908,927.3000321388245,PLC -> IO,1.031024
1776438541.96572,927.3636612892151,PLC -> IO,3.573024
1776438542.0318365,927.4297778606415,PLC -> IO,2.535536
1776438542.0954382,927.4933795928955,PLC -> IO,1.555776
1776438542.1581798,927.5561211109161,PLC -> IO,1.414976
1776438542.2227755,927.6207168102264,PLC -> IO,4.462656
1776438542.285854,927.6837954521179,PLC -> IO,2.083024
1776438542.3525357,927.7504770755768,PLC -> IO,4.4613760000000005
1776438542.4157453,927.8136866092682,PLC -> IO,2.858016
1776438542.479214,927.8771553039551,PLC -> IO,8.629984
1776438542.5483642,927.946305513382,PLC -> IO,4.575984
1776438542.6165943,928.0145356655121,PLC -> IO,2.997936
1776438542.670702,928.0686433315277,PLC -> IO,1.388576
1776438542.733219,928.1311602592468,PLC -> IO,3.613664
1776438542.796836,928.1947772502899,PLC -> IO,7.625576000000001
1776438542.8620021,928.25994348526,PLC -> IO,3.587744
1776438542.925592,928.3235332965851,PLC -> IO,4.633984
1776438542.991747,928.3896882534027,PLC -> IO,0.083744
1776438543.0554879,928.4534292221069,PLC -> IO,2.410016
1776438543.1180913,928.5160326957703,PLC -> IO,1.435936
1776438543.1832209,928.5811622142792,PLC -> IO,3.920016
1776438543.2453463,928.6432876586914,PLC -> IO,0.416336
1776438543.3079693,928.7059106826782,PLC -> IO,5.419696
1776438543.375686,928.773627281189,PLC -> IO,1.339376
1776438543.4417279,928.8396692276001,PLC -> IO,0.420016
1776438543.5067806,928.9047219753265,PLC -> IO,0.092544
1776438543.5674489,928.9653902053833,PLC -> IO,2.1507039999999997
1776438543.633008,929.0309493541718,PLC -> IO,5.117904
1776438543.6967382,929.0946795940399,PLC -> IO,0.443216
1776438543.7567787,929.1547200679779,PLC -> IO,12.624863999999999
1776438543.8239696,929.2219109535217,PLC -> IO,0.416256
1776438543.8891156,929.2870569229126,PLC -> IO,6.411696
1776438543.9537818,929.3517231941223,PLC -> IO,1.4928160000000001
1776438544.0168114,929.4147527217865,PLC -> IO,1.086144
1776438544.0794094,929.4773507118225,PLC -> IO,1.1006239999999998
1776438544.1431322,929.5410735607147,PLC -> IO,3.924096
1776438544.2052574,929.6031987667084,PLC -> IO,0.413696
1776438544.2678895,929.6658308506012,PLC -> IO,2.8837759999999997
1776438544.3355708,929.7335121631622,PLC -> IO,1.356096
1776438544.408042,929.8059833049774,PLC -> IO,0.119344
1776438544.4642467,929.8621881008148,PLC -> IO,1.494976
1776438544.5313804,929.9293217658997,PLC -> IO,5.414976
1776438544.5919862,929.9899275302887,PLC -> IO,5.042064
1776438544.6545296,930.0524709224701,PLC -> IO,2.126544
1776438544.717191,930.1151323318481,PLC -> IO,6.088704
1776438544.7817826,930.1797239780426,PLC -> IO,13.699344
1776438544.848028,930.2459692955017,PLC -> IO,1.397136
1776438544.9095404,930.3074817657471,PLC -> IO,2.113904
1776438544.974365,930.3723063468933,PLC -> IO,1.447744
1776438545.039496,930.4374372959137,PLC -> IO,2.3198559999999997
1776438545.1069512,930.5048925876617,PLC -> IO,7.0862240000000005
1776438545.1656666,930.5636079311371,PLC -> IO,11.404575999999999
1776438545.2277932,930.6257345676422,PLC -> IO,2.881936
1776438545.2960055,930.6939468383789,PLC -> IO,0.827936
1776438545.360958,930.7588994503021,PLC -> IO,1.095904
1776438545.4232364,930.8211777210236,PLC -> IO,2.332096
1776438545.4893074,930.8872487545013,PLC -> IO,0.402496
1776438545.556962,930.9549033641815,PLC -> IO,1.074944
1776438545.614489,931.0124304294586,PLC -> IO,2.570144
1776438545.6781003,931.0760416984558,PLC -> IO,11.127583999999999
1776438545.7417245,931.1396658420563,PLC -> IO,7.5780639999999995
1776438545.806844,931.2047853469849,PLC -> IO,2.096544
1776438545.8729627,931.2709040641785,PLC -> IO,2.145744
1776438545.937711,931.3356523513794,PLC -> IO,6.906656
1776438545.9993834,931.3973248004913,PLC -> IO,3.8385759999999998
1776438546.0629547,931.4608960151672,PLC -> IO,3.9188160000000005
1776438546.1254883,931.5234296321869,PLC -> IO,5.092704
1776438546.188204,931.586145401001,PLC -> IO,2.386496
1776438546.2557137,931.6536550521851,PLC -> IO,0.189904
1776438546.3219695,931.7199108600616,PLC -> IO,6.389136
