timestamp,rel_time_s,direction,e2e_latency_ms
1775737903.0358982,0.0,PLC -> IO,5.128318
1775737903.0465724,0.010674238204956055,IO -> PLC,11.643874
1775737903.099901,0.06400275230407715,PLC -> IO,5.859898
1775737903.110571,0.07467269897460938,IO -> PLC,11.271814
1775737903.1639035,0.1280052661895752,PLC -> IO,5.487738
1775737903.1745694,0.1386711597442627,IO -> PLC,8.671734
1775737903.227906,0.19200778007507324,PLC -> IO,8.024018
1775737903.2385678,0.20266962051391602,IO -> PLC,8.775434
1775737903.2919087,0.2560105323791504,PLC -> IO,5.648208
1775737903.3025663,0.26666808128356934,IO -> PLC,6.675694
1775737903.3559113,0.32001304626464844,PLC -> IO,5.868568
1775737903.3665648,0.33066654205322266,IO -> PLC,4.525804
1775737903.419914,0.3840157985687256,PLC -> IO,5.478428
1775737903.4305632,0.394665002822876,IO -> PLC,5.675534
1775737903.4839165,0.44801831245422363,PLC -> IO,5.622378
1775737903.4945617,0.4586634635925293,IO -> PLC,6.299104
1775737903.547919,0.5120208263397217,PLC -> IO,5.658558
1775737903.5585601,0.5226619243621826,IO -> PLC,8.934244
1775737903.6119218,0.5760235786437988,PLC -> IO,5.274888
1775737903.6225586,0.5866603851318359,IO -> PLC,6.329374
1775737903.6759243,0.6400260925292969,PLC -> IO,5.409248
1775737903.686557,0.6506588459014893,IO -> PLC,7.945284
1775737903.739927,0.704028844833374,PLC -> IO,6.037928
1775737903.7505555,0.7146573066711426,IO -> PLC,4.320944
1775737903.8039296,0.7680313587188721,PLC -> IO,4.284218
1775737903.814554,0.7786557674407959,IO -> PLC,6.204384
1775737903.867932,0.8320338726043701,PLC -> IO,5.388858
1775737903.8785524,0.8426542282104492,IO -> PLC,5.835024
1775737903.9319348,0.8960366249084473,PLC -> IO,5.418888
1775737903.942551,0.9066526889801025,IO -> PLC,7.235414
1775737903.9959373,0.9600391387939453,PLC -> IO,5.046168
1775737904.0065494,0.9706511497497559,IO -> PLC,11.607164
1775737904.05994,1.0240418910980225,PLC -> IO,5.768068
1775737904.0705478,1.0346496105194092,IO -> PLC,5.497304
1775737904.1239426,1.0880444049835205,PLC -> IO,4.796938
1775737904.1345463,1.0986480712890625,IO -> PLC,10.135714
1775737904.1879451,1.1520469188690186,PLC -> IO,5.023378
1775737904.1985447,1.1626465320587158,IO -> PLC,6.242974
1775737904.2519479,1.2160496711730957,PLC -> IO,5.558388
1775737904.2625432,1.2266449928283691,IO -> PLC,6.640204
1775737904.3159504,1.2800521850585938,PLC -> IO,5.775698
1775737904.3265417,1.2906434535980225,IO -> PLC,6.005244
1775737904.3799531,1.344054937362671,PLC -> IO,3.831108
1775737904.3905401,1.3546419143676758,IO -> PLC,17.428674
1775737904.4439557,1.408057451248169,PLC -> IO,5.529518
1775737904.4545386,1.418640375137329,IO -> PLC,6.782654
1775737904.5079584,1.472060203552246,PLC -> IO,5.567798
1775737904.518537,1.4826388359069824,IO -> PLC,9.172034
1775737904.571961,1.5360627174377441,PLC -> IO,5.191888
1775737904.5825355,1.5466372966766357,IO -> PLC,6.798534
1775737904.6359637,1.6000654697418213,PLC -> IO,5.817738
1775737904.646534,1.610635757446289,IO -> PLC,7.915864
1775737904.6999662,1.6640679836273193,PLC -> IO,5.948208
1775737904.7105324,1.6746342182159424,IO -> PLC,4.290804
1775737904.7639687,1.7280704975128174,PLC -> IO,4.191378
1775737904.774531,1.7386326789855957,IO -> PLC,6.175114
1775737904.8279715,1.7920732498168945,PLC -> IO,5.294568
1775737904.8385293,1.802631139755249,IO -> PLC,5.805774
1775737904.891974,1.8560757637023926,PLC -> IO,5.322278
1775737904.9025278,1.8666296005249023,IO -> PLC,7.208474
1775737904.9559765,1.9200782775878906,PLC -> IO,4.955738
1775737904.9665263,1.9306280612945557,IO -> PLC,11.582804
1775737905.0199792,1.9840810298919678,PLC -> IO,5.676668
1775737905.0305247,1.994626522064209,IO -> PLC,5.469734
