timestamp,rel_time_s,direction,skew_ms
1775747065.1939929,0.00893545150756836,PLC -> IO,8.000000000000001e-06
1775747065.257993,0.07293558120727539,PLC -> IO,8.000000000000001e-06
1775747065.321993,0.13693571090698242,PLC -> IO,8.000000000000001e-06
1775747065.3859932,0.20093584060668945,PLC -> IO,8.000000000000001e-06
1775747065.4499934,0.2649359703063965,PLC -> IO,8.8e-05
1775747065.5139935,0.3289361000061035,PLC -> IO,7.2e-05
1775747065.5779934,0.39293599128723145,PLC -> IO,8.000000000000001e-06
1775747065.6419935,0.4569361209869385,PLC -> IO,7.2e-05
1775747065.7059937,0.5209362506866455,PLC -> IO,7.2e-05
1775747065.7699938,0.5849363803863525,PLC -> IO,8.8e-05
1775747065.833994,0.6489365100860596,PLC -> IO,7.2e-05
1775747065.897994,0.7129366397857666,PLC -> IO,7.2e-05
1775747065.9619942,0.7769367694854736,PLC -> IO,8.000000000000001e-06
1775747066.0259943,0.8409368991851807,PLC -> IO,7.2e-05
1775747066.0899942,0.9049367904663086,PLC -> IO,8.8e-05
1775747066.1539946,0.9689371585845947,PLC -> IO,8.000000000000001e-06
1775747066.2179947,1.0329372882843018,PLC -> IO,8.000000000000001e-06
1775747066.2819946,1.0969371795654297,PLC -> IO,8.000000000000001e-06
1775747066.3459947,1.1609373092651367,PLC -> IO,8.000000000000001e-06
1775747066.4099948,1.2249374389648438,PLC -> IO,7.2e-05
1775747066.473995,1.2889375686645508,PLC -> IO,8.8e-05
1775747066.537995,1.3529376983642578,PLC -> IO,7.2e-05
1775747066.6019952,1.4169378280639648,PLC -> IO,0.000152
1775747066.6659954,1.4809379577636719,PLC -> IO,8.8e-05
1775747066.7299955,1.544938087463379,PLC -> IO,7.2e-05
1775747066.7939954,1.6089379787445068,PLC -> IO,8.8e-05
1775747066.8579955,1.6729381084442139,PLC -> IO,0.000152
1775747066.9219959,1.7369384765625,PLC -> IO,8.000000000000001e-06
1775747066.9859958,1.800938367843628,PLC -> IO,8.000000000000001e-06
1775747067.049996,1.864938497543335,PLC -> IO,7.2e-05
1775747067.113996,1.928938627243042,PLC -> IO,0.000152
1775747067.1779962,1.992938756942749,PLC -> IO,8.000000000000001e-06
