timestamp,rel_time_s,direction,ipg_ms
1775731951.850074,0.0,PLC -> IO,15.987
1775731951.866109,0.016034841537475586,PLC -> IO,16.035
1775731951.882121,0.03204703330993652,PLC -> IO,16.012
1775731951.898128,0.04805397987365723,PLC -> IO,16.007
1775731951.914129,0.06405496597290039,PLC -> IO,16.001
1775731951.930122,0.0800478458404541,PLC -> IO,15.993
1775731951.94609,0.09601593017578125,PLC -> IO,15.968
1775731951.962117,0.11204290390014648,PLC -> IO,16.027
1775731951.978116,0.12804198265075684,PLC -> IO,15.999
1775731951.994092,0.14401793479919434,PLC -> IO,15.976
1775731952.010121,0.16004705429077148,PLC -> IO,16.029
1775731952.026123,0.17604899406433105,PLC -> IO,16.002
1775731952.042089,0.1920149326324463,PLC -> IO,15.966
1775731952.058089,0.20801496505737305,PLC -> IO,16.0
1775731952.074099,0.22402501106262207,PLC -> IO,16.01
1775731952.090082,0.24000787734985352,PLC -> IO,15.983
1775731952.106115,0.2560410499572754,PLC -> IO,16.033
1775731952.122124,0.2720499038696289,PLC -> IO,16.009
1775731952.138172,0.2880978584289551,PLC -> IO,16.048
1775731952.154176,0.30410194396972656,PLC -> IO,16.004
1775731952.170173,0.320098876953125,PLC -> IO,15.997
1775731952.186105,0.3360309600830078,PLC -> IO,15.932
1775731952.202113,0.3520388603210449,PLC -> IO,16.008
1775731952.218111,0.36803698539733887,PLC -> IO,15.998
1775731952.23418,0.384105920791626,PLC -> IO,16.069
1775731952.250173,0.4000990390777588,PLC -> IO,15.993
1775731952.266178,0.4161038398742676,PLC -> IO,16.005
1775731952.28218,0.43210601806640625,PLC -> IO,16.002
1775731952.298142,0.44806790351867676,PLC -> IO,15.962
1775731952.314179,0.46410489082336426,PLC -> IO,16.037
1775731952.330177,0.4801030158996582,PLC -> IO,15.998
1775731952.346111,0.49603700637817383,PLC -> IO,15.934
1775731952.362116,0.5120420455932617,PLC -> IO,16.005
1775731952.378131,0.5280568599700928,PLC -> IO,16.015
1775731952.394122,0.5440478324890137,PLC -> IO,15.991
1775731952.410123,0.5600490570068359,PLC -> IO,16.001
1775731952.426096,0.5760219097137451,PLC -> IO,15.973
1775731952.442134,0.592059850692749,PLC -> IO,16.038
1775731952.458099,0.6080248355865479,PLC -> IO,15.965
1775731952.47413,0.6240558624267578,PLC -> IO,16.031
1775731952.490093,0.6400189399719238,PLC -> IO,15.963
1775731952.506111,0.6560368537902832,PLC -> IO,16.018
1775731952.522174,0.6720998287200928,PLC -> IO,16.063
1775731952.538185,0.6881108283996582,PLC -> IO,16.011
1775731952.554185,0.704110860824585,PLC -> IO,16.0
1775731952.570185,0.7201108932495117,PLC -> IO,16.0
1775731952.586147,0.7360730171203613,PLC -> IO,15.962
1775731952.602184,0.7521100044250488,PLC -> IO,16.037
1775731952.618186,0.7681119441986084,PLC -> IO,16.002
1775731952.634185,0.7841110229492188,PLC -> IO,15.999
1775731952.650185,0.8001110553741455,PLC -> IO,16.0
1775731952.666188,0.8161139488220215,PLC -> IO,16.003
1775731952.682188,0.8321139812469482,PLC -> IO,16.0
1775731952.698188,0.848114013671875,PLC -> IO,16.0
1775731952.714188,0.8641140460968018,PLC -> IO,16.0
1775731952.730189,0.8801150321960449,PLC -> IO,16.001
1775731952.746189,0.8961150646209717,PLC -> IO,16.0
1775731952.762184,0.9121098518371582,PLC -> IO,15.995
1775731952.77819,0.9281158447265625,PLC -> IO,16.006
1775731952.794191,0.9441168308258057,PLC -> IO,16.001
1775731952.810194,0.9601199626922607,PLC -> IO,16.003
1775731952.826191,0.9761168956756592,PLC -> IO,15.997
1775731952.842128,0.9920539855957031,PLC -> IO,15.937
1775731952.858123,1.0080490112304688,PLC -> IO,15.995
1775731952.874119,1.0240449905395508,PLC -> IO,15.996
1775731952.890153,1.04007887840271,PLC -> IO,16.034
1775731952.906194,1.0561199188232422,PLC -> IO,16.041
1775731952.922195,1.0721209049224854,PLC -> IO,16.001
1775731952.938196,1.0881218910217285,PLC -> IO,16.001
1775731952.954193,1.104119062423706,PLC -> IO,15.997
1775731952.970194,1.1201200485229492,PLC -> IO,16.001
1775731952.986195,1.1361210346221924,PLC -> IO,16.001
1775731953.002159,1.1520850658416748,PLC -> IO,15.964
1775731953.018121,1.1680469512939453,PLC -> IO,15.962
1775731953.034124,1.1840498447418213,PLC -> IO,16.003
1775731953.050105,1.200031042098999,PLC -> IO,15.981
1775731953.066146,1.2160718441009521,PLC -> IO,16.041
1775731953.082137,1.2320630550384521,PLC -> IO,15.991
1775731953.098117,1.2480430603027344,PLC -> IO,15.98
1775731953.114113,1.2640390396118164,PLC -> IO,15.996
1775731953.130109,1.2800350189208984,PLC -> IO,15.996
1775731953.146103,1.2960288524627686,PLC -> IO,15.994
1775731953.162104,1.3120298385620117,PLC -> IO,16.001
1775731953.178103,1.328028917312622,PLC -> IO,15.999
1775731953.194117,1.3440430164337158,PLC -> IO,16.014
1775731953.210116,1.360041856765747,PLC -> IO,15.999
1775731953.226115,1.3760409355163574,PLC -> IO,15.999
1775731953.242105,1.392030954360962,PLC -> IO,15.99
1775731953.258102,1.4080278873443604,PLC -> IO,15.997
1775731953.274106,1.4240319728851318,PLC -> IO,16.004
1775731953.29017,1.4400959014892578,PLC -> IO,16.064
1775731953.306168,1.4560940265655518,PLC -> IO,15.998
1775731953.322203,1.4721288681030273,PLC -> IO,16.035
1775731953.338201,1.4881269931793213,PLC -> IO,15.998
1775731953.354204,1.5041298866271973,PLC -> IO,16.003
1775731953.370203,1.5201289653778076,PLC -> IO,15.999
1775731953.386202,1.536128044128418,PLC -> IO,15.999
1775731953.402202,1.5521278381347656,PLC -> IO,16.0
1775731953.418166,1.568091869354248,PLC -> IO,15.964
1775731953.434157,1.584082841873169,PLC -> IO,15.991
1775731953.450138,1.6000640392303467,PLC -> IO,15.981
