timestamp,rel_time_s,direction,skew_ms
1775664125.2836072,0.0008373260498046875,PLC -> IO,0.018992000000000002
1775664125.3156168,0.032846927642822266,PLC -> IO,0.001248
1775664125.347611,0.06484103202819824,PLC -> IO,0.008287999999999998
1775664125.3796122,0.09684228897094727,PLC -> IO,0.014848
1775664125.4116278,0.12885785102844238,PLC -> IO,0.017792
1775664125.4436102,0.16084027290344238,PLC -> IO,0.007312
1775664125.4755988,0.19282889366149902,PLC -> IO,0.017968
1775664125.5076187,0.22484874725341797,PLC -> IO,0.003792
1775664125.5396032,0.2568333148956299,PLC -> IO,0.026112
1775664125.571617,0.2888469696044922,PLC -> IO,0.005968
1775664125.6036086,0.32083868980407715,PLC -> IO,0.667888
1775664125.6356177,0.3528478145599365,PLC -> IO,0.0026079999999999996
1775664125.6676068,0.38483691215515137,PLC -> IO,0.069248
1775664125.6996174,0.41684746742248535,PLC -> IO,0.0020320000000000004
1775664125.73161,0.4488401412963867,PLC -> IO,0.003568
1775664125.7636125,0.48084259033203125,PLC -> IO,0.018272
1775664125.7956302,0.5128602981567383,PLC -> IO,0.004928
1775664125.8276212,0.5448513031005859,PLC -> IO,0.001968
1775664125.859779,0.5770089626312256,PLC -> IO,0.26196800000000003
1775664125.8915856,0.6088156700134277,PLC -> IO,0.23252799999999998
1775664125.9236174,0.6408474445343018,PLC -> IO,0.004528
1775664125.9556224,0.6728525161743164,PLC -> IO,0.23603200000000002
1775664125.98762,0.7048501968383789,PLC -> IO,0.234832
1775664126.0196297,0.7368597984313965,PLC -> IO,0.249072
1775664126.0518293,0.769059419631958,PLC -> IO,0.011472
1775664126.083826,0.8010561466217041,PLC -> IO,0.012528
1775664126.1158242,0.8330543041229248,PLC -> IO,0.017872000000000002
1775664126.1476288,0.864858865737915,PLC -> IO,0.197488
1775664126.1798365,0.897066593170166,PLC -> IO,0.449872
1775664126.21162,0.9288501739501953,PLC -> IO,0.212032
1775664126.2436192,0.9608492851257324,PLC -> IO,0.21283200000000002
1775664126.275624,0.992854118347168,PLC -> IO,0.19827199999999998
1775664126.307826,1.0250561237335205,PLC -> IO,0.009392
1775664126.3396325,1.0568625926971436,PLC -> IO,0.18396800000000002
1775664126.371798,1.0890281200408936,PLC -> IO,0.017968
1775664126.4038134,1.1210434436798096,PLC -> IO,0.015888
1775664126.4358103,1.1530404090881348,PLC -> IO,0.104048
1775664126.4678347,1.1850647926330566,PLC -> IO,0.223728
1775664126.4996166,1.2168467044830322,PLC -> IO,0.22323199999999999
1775664126.5318172,1.2490472793579102,PLC -> IO,0.039312
1775664126.5637815,1.2810115814208984,PLC -> IO,0.033151999999999994
1775664126.5958018,1.3130319118499756,PLC -> IO,0.011072
