timestamp,rel_time_s,direction,skew_ms
1775835490.793564,0.012739181518554688,PLC -> IO,0.01364
1775835490.8575583,0.07673335075378418,PLC -> IO,0.00916
1775835490.9215658,0.14074087142944336,PLC -> IO,0.00412
1775835490.9855733,0.20474839210510254,PLC -> IO,0.0078
1775835491.0495713,0.26874637603759766,PLC -> IO,0.19508
1775835491.1135569,0.3327319622039795,PLC -> IO,0.022359999999999998
1775835491.1775644,0.39673948287963867,PLC -> IO,0.0094
1775835491.241574,0.46074914932250977,PLC -> IO,0.12164
1775835491.3055685,0.5247435569763184,PLC -> IO,0.01668
1775835491.3695643,0.5887393951416016,PLC -> IO,0.00019999999999999998
1775835491.433566,0.6527411937713623,PLC -> IO,0.1754
1775835491.4975789,0.7167539596557617,PLC -> IO,0.01228
1775835491.5615876,0.7807626724243164,PLC -> IO,0.00908
1775835491.6255655,0.844740629196167,PLC -> IO,0.243
1775835491.6895652,0.9087402820587158,PLC -> IO,0.009000000000000001
1775835491.753565,0.9727401733398438,PLC -> IO,0.019
1775835491.8175695,1.0367445945739746,PLC -> IO,0.193
1775835491.881571,1.1007461547851562,PLC -> IO,0.014280000000000001
1775835491.9455643,1.1647393703460693,PLC -> IO,0.00612
1775835492.0095618,1.2287368774414062,PLC -> IO,0.00724
1775835492.073573,1.292748212814331,PLC -> IO,0.00132
1775835492.137573,1.356748104095459,PLC -> IO,0.21916000000000002
1775835492.201566,1.420741081237793,PLC -> IO,0.022359999999999998
1775835492.2655656,1.4847407341003418,PLC -> IO,0.01684
1775835492.3295724,1.5487475395202637,PLC -> IO,0.12628
1775835492.3935642,1.6127393245697021,PLC -> IO,0.00924
1775835492.457559,1.676734209060669,PLC -> IO,0.00276
1775835492.5215607,1.7407357692718506,PLC -> IO,0.00996
1775835492.5855763,1.8047513961791992,PLC -> IO,0.1898
1775835492.6495717,1.8687467575073242,PLC -> IO,0.00628
1775835492.713564,1.932739019393921,PLC -> IO,0.01924
1775835492.7775686,1.9967436790466309,PLC -> IO,0.5418000000000001
1775835492.841588,2.060763120651245,PLC -> IO,0.1106
1775835492.9055533,2.1247284412384033,PLC -> IO,0.02436
1775835492.9695697,2.1887447834014893,PLC -> IO,0.0006
1775835493.0335646,2.252739667892456,PLC -> IO,0.0074800000000000005
1775835493.0975628,2.3167378902435303,PLC -> IO,0.03116
1775835493.1615686,2.3807437419891357,PLC -> IO,0.01308
1775835493.2255576,2.444732666015625,PLC -> IO,0.28772
1775835493.2895648,2.508739948272705,PLC -> IO,0.25611999999999996
