timestamp_sec,rel_time_s,throughput_mbps
1776435035,7,0.0018
1776435036,8,0.0018
1776435037,9,0.0018
1776435038,10,0.0018
1776435155,127,0.0018
1776435156,128,0.0018
1776435157,129,0.0018
1776435158,130,0.0018
1776435214,186,0.0021
1776435275,247,0.0018
1776435276,248,0.0018
1776435277,249,0.0018
1776435278,250,0.0018
1776435395,367,0.0018
1776435396,368,0.0018
1776435397,369,0.0018
1776435398,370,0.0018
