timestamp,rel_time_s,direction,ipg_ms
1775740232.877751,0.0,PLC -> IO,15.953
1775740232.89383,0.016078948974609375,PLC -> IO,16.079
1775740232.909832,0.032080888748168945,PLC -> IO,16.002
1775740232.92575,0.047998905181884766,PLC -> IO,15.918
1775740232.941772,0.06402087211608887,PLC -> IO,16.022
1775740232.957747,0.07999587059020996,PLC -> IO,15.975
1775740232.973817,0.09606599807739258,PLC -> IO,16.07
1775740232.989821,0.11206984519958496,PLC -> IO,16.004
1775740233.005794,0.12804293632507324,PLC -> IO,15.973
1775740233.021787,0.14403581619262695,PLC -> IO,15.993
1775740233.037744,0.15999293327331543,PLC -> IO,15.957
1775740233.053757,0.17600584030151367,PLC -> IO,16.013
1775740233.069792,0.19204092025756836,PLC -> IO,16.035
1775740233.085737,0.20798587799072266,PLC -> IO,15.945
1775740233.101761,0.22400999069213867,PLC -> IO,16.024
1775740233.117752,0.24000096321105957,PLC -> IO,15.991
1775740233.133752,0.25600099563598633,PLC -> IO,16.0
1775740233.149752,0.272000789642334,PLC -> IO,16.0
1775740233.165758,0.2880067825317383,PLC -> IO,16.006
1775740233.181785,0.3040339946746826,PLC -> IO,16.027
1775740233.197736,0.31998491287231445,PLC -> IO,15.951
1775740233.21384,0.3360888957977295,PLC -> IO,16.104
1775740233.22984,0.35208892822265625,PLC -> IO,16.0
1775740233.24584,0.368088960647583,PLC -> IO,16.0
1775740233.261808,0.38405680656433105,PLC -> IO,15.968
1775740233.277842,0.40009093284606934,PLC -> IO,16.034
1775740233.293842,0.4160909652709961,PLC -> IO,16.0
1775740233.309841,0.43208980560302734,PLC -> IO,15.999
1775740233.325827,0.4480757713317871,PLC -> IO,15.986
1775740233.34184,0.46408891677856445,PLC -> IO,16.013
1775740233.35784,0.4800889492034912,PLC -> IO,16.0
1775740233.373841,0.4960899353027344,PLC -> IO,16.001
1775740233.389773,0.5120217800140381,PLC -> IO,15.932
1775740233.405846,0.528095006942749,PLC -> IO,16.073
1775740233.421814,0.5440628528594971,PLC -> IO,15.968
1775740233.437845,0.560093879699707,PLC -> IO,16.031
1775740233.453846,0.5760948657989502,PLC -> IO,16.001
1775740233.469846,0.592094898223877,PLC -> IO,16.0
1775740233.485848,0.6080968379974365,PLC -> IO,16.002
1775740233.501846,0.6240949630737305,PLC -> IO,15.998
1775740233.517847,0.6400959491729736,PLC -> IO,16.001
1775740233.533848,0.6560969352722168,PLC -> IO,16.001
1775740233.549848,0.6720969676971436,PLC -> IO,16.0
1775740233.565848,0.6880970001220703,PLC -> IO,16.0
1775740233.581845,0.7040939331054688,PLC -> IO,15.997
1775740233.597855,0.7201039791107178,PLC -> IO,16.01
1775740233.613786,0.7360348701477051,PLC -> IO,15.931
1775740233.62978,0.7520289421081543,PLC -> IO,15.994
1775740233.645777,0.7680258750915527,PLC -> IO,15.997
1775740233.66176,0.7840089797973633,PLC -> IO,15.983
1775740233.677768,0.8000168800354004,PLC -> IO,16.008
1775740233.693793,0.8160419464111328,PLC -> IO,16.025
1775740233.709792,0.8320407867431641,PLC -> IO,15.999
1775740233.725851,0.848099946975708,PLC -> IO,16.059
1775740233.741851,0.8640999794006348,PLC -> IO,16.0
1775740233.757852,0.8801009654998779,PLC -> IO,16.001
1775740233.773849,0.8960978984832764,PLC -> IO,15.997
1775740233.789853,0.9121019840240479,PLC -> IO,16.004
1775740233.805853,0.9281017780303955,PLC -> IO,16.0
1775740233.821853,0.9441018104553223,PLC -> IO,16.0
1775740233.837854,0.9601027965545654,PLC -> IO,16.001
1775740233.853857,0.9761059284210205,PLC -> IO,16.003
1775740233.869853,0.9921019077301025,PLC -> IO,15.996
1775740233.885854,1.0081028938293457,PLC -> IO,16.001
1775740233.901853,1.024101972579956,PLC -> IO,15.999
1775740233.917855,1.0401039123535156,PLC -> IO,16.002
1775740233.933858,1.0561068058013916,PLC -> IO,16.003
1775740233.949857,1.072105884552002,PLC -> IO,15.999
1775740233.965857,1.0881059169769287,PLC -> IO,16.0
1775740233.981859,1.1041078567504883,PLC -> IO,16.002
1775740233.997858,1.1201069355010986,PLC -> IO,15.999
1775740234.013858,1.1361069679260254,PLC -> IO,16.0
1775740234.029854,1.1521029472351074,PLC -> IO,15.996
1775740234.045859,1.1681079864501953,PLC -> IO,16.005
1775740234.061861,1.1841099262237549,PLC -> IO,16.002
1775740234.077822,1.200070858001709,PLC -> IO,15.961
1775740234.093862,1.2161109447479248,PLC -> IO,16.04
1775740234.109837,1.232085943222046,PLC -> IO,15.975
1775740234.125821,1.2480700016021729,PLC -> IO,15.984
1775740234.141814,1.2640628814697266,PLC -> IO,15.993
1775740234.157845,1.2800939083099365,PLC -> IO,16.031
1775740234.173845,1.2960939407348633,PLC -> IO,16.0
1775740234.189845,1.31209397315979,PLC -> IO,16.0
1775740234.205862,1.328110933303833,PLC -> IO,16.017
1775740234.221863,1.3441119194030762,PLC -> IO,16.001
1775740234.237827,1.3600759506225586,PLC -> IO,15.964
1775740234.253819,1.376067876815796,PLC -> IO,15.992
1775740234.269778,1.3920269012451172,PLC -> IO,15.959
1775740234.285773,1.4080219268798828,PLC -> IO,15.995
1775740234.301774,1.424022912979126,PLC -> IO,16.001
1775740234.317834,1.4400827884674072,PLC -> IO,16.06
1775740234.333799,1.456047773361206,PLC -> IO,15.965
1775740234.349779,1.4720277786254883,PLC -> IO,15.98
1775740234.365779,1.488027811050415,PLC -> IO,16.0
1775740234.381809,1.5040578842163086,PLC -> IO,16.03
1775740234.397807,1.5200557708740234,PLC -> IO,15.998
1775740234.413817,1.5360658168792725,PLC -> IO,16.01
1775740234.429865,1.5521137714385986,PLC -> IO,16.048
1775740234.445868,1.5681169033050537,PLC -> IO,16.003
1775740234.46187,1.5841188430786133,PLC -> IO,16.002
1775740234.477869,1.6001179218292236,PLC -> IO,15.999
1775740234.493868,1.616117000579834,PLC -> IO,15.999
1775740234.509869,1.6321179866790771,PLC -> IO,16.001
1775740234.525831,1.6480798721313477,PLC -> IO,15.962
1775740234.54187,1.664119005203247,PLC -> IO,16.039
1775740234.55775,1.6799988746643066,PLC -> IO,15.88
1775740234.57387,1.6961188316345215,PLC -> IO,16.12
1775740234.589871,1.7121198177337646,PLC -> IO,16.001
1775740234.605873,1.7281219959259033,PLC -> IO,16.002
1775740234.621871,1.7441198825836182,PLC -> IO,15.998
1775740234.63787,1.7601189613342285,PLC -> IO,15.999
1775740234.653871,1.7761199474334717,PLC -> IO,16.001
1775740234.66987,1.792118787765503,PLC -> IO,15.999
1775740234.685872,1.8081209659576416,PLC -> IO,16.002
1775740234.701874,1.8241229057312012,PLC -> IO,16.002
1775740234.717874,1.840122938156128,PLC -> IO,16.0
1775740234.733874,1.8561229705810547,PLC -> IO,16.0
1775740234.749876,1.8721249103546143,PLC -> IO,16.002
1775740234.765877,1.8881258964538574,PLC -> IO,16.001
1775740234.781871,1.9041199684143066,PLC -> IO,15.994
1775740234.797875,1.920123815536499,PLC -> IO,16.004
1775740234.813794,1.9360427856445312,PLC -> IO,15.919
1775740234.829876,1.952124834060669,PLC -> IO,16.082
1775740234.845879,1.968127965927124,PLC -> IO,16.003
1775740234.861841,1.9840898513793945,PLC -> IO,15.962
1775740234.87788,2.000128984451294,PLC -> IO,16.039
1775740234.893878,2.016126871109009,PLC -> IO,15.998
1775740234.909876,2.0321249961853027,PLC -> IO,15.998
1775740234.925883,2.0481319427490234,PLC -> IO,16.007
1775740234.941842,2.0640909671783447,PLC -> IO,15.959
1775740234.957842,2.0800909996032715,PLC -> IO,16.0
1775740234.973844,2.096092939376831,PLC -> IO,16.002
1775740234.989852,2.112100839614868,PLC -> IO,16.008
1775740235.005844,2.1280930042266846,PLC -> IO,15.992
1775740235.02188,2.1441287994384766,PLC -> IO,16.036
1775740235.03784,2.1600887775421143,PLC -> IO,15.96
1775740235.053838,2.176086902618408,PLC -> IO,15.998
1775740235.069798,2.192046880722046,PLC -> IO,15.96
1775740235.085786,2.2080349922180176,PLC -> IO,15.988
1775740235.101798,2.2240469455718994,PLC -> IO,16.012
1775740235.1178,2.240048885345459,PLC -> IO,16.002
1775740235.133801,2.256049871444702,PLC -> IO,16.001
1775740235.149854,2.2721028327941895,PLC -> IO,16.053
1775740235.165801,2.2880499362945557,PLC -> IO,15.947
1775740235.181851,2.3040997982025146,PLC -> IO,16.05
1775740235.197883,2.320131778717041,PLC -> IO,16.032
1775740235.213883,2.3361318111419678,PLC -> IO,16.0
1775740235.229888,2.3521368503570557,PLC -> IO,16.005
1775740235.245886,2.3681349754333496,PLC -> IO,15.998
