timestamp,rel_time_s,direction,ipg_ms
1775736727.706041,0.0,PLC -> IO,128.028
1775736727.834015,0.1279737949371338,PLC -> IO,127.974
1775736727.962088,0.25604701042175293,PLC -> IO,128.073
1775736728.090047,0.3840057849884033,PLC -> IO,127.959
1775736728.218063,0.5120220184326172,PLC -> IO,128.016
1775736728.346094,0.6400527954101562,PLC -> IO,128.031
1775736728.474039,0.7679979801177979,PLC -> IO,127.945
1775736728.602024,0.8959829807281494,PLC -> IO,127.985
1775736728.730025,1.0239839553833008,PLC -> IO,128.001
1775736728.858112,1.1520709991455078,PLC -> IO,128.087
1775736728.986115,1.280073881149292,PLC -> IO,128.003
1775736729.114126,1.4080848693847656,PLC -> IO,128.011
1775736729.242128,1.5360867977142334,PLC -> IO,128.002
1775736729.370118,1.664076805114746,PLC -> IO,127.99
1775736729.498133,1.7920918464660645,PLC -> IO,128.015
1775736729.626108,1.9200668334960938,PLC -> IO,127.975
1775736729.754094,2.0480527877807617,PLC -> IO,127.986
1775736729.882141,2.176100015640259,PLC -> IO,128.047
1775736730.010132,2.304090976715088,PLC -> IO,127.991
1775736730.138142,2.432101011276245,PLC -> IO,128.01
1775736730.266104,2.560062885284424,PLC -> IO,127.962
1775736730.394073,2.6880319118499756,PLC -> IO,127.969
1775736730.522156,2.816114902496338,PLC -> IO,128.083
1775736730.65016,2.9441189765930176,PLC -> IO,128.004
1775736730.778126,3.072084903717041,PLC -> IO,127.966
1775736730.906165,3.2001237869262695,PLC -> IO,128.039
1775736731.034129,3.32808780670166,PLC -> IO,127.964
1775736731.162171,3.456129789352417,PLC -> IO,128.042
1775736731.290175,3.5841338634490967,PLC -> IO,128.004
1775736731.417971,3.7119297981262207,PLC -> IO,127.796
1775736731.546179,3.8401379585266113,PLC -> IO,128.208
1775736731.67418,3.9681389331817627,PLC -> IO,128.001
1775736731.802142,4.096100807189941,PLC -> IO,127.962
1775736731.930108,4.224066972732544,PLC -> IO,127.966
1775736732.058193,4.352151870727539,PLC -> IO,128.085
1775736732.186195,4.480153799057007,PLC -> IO,128.002
1775736732.314163,4.608121871948242,PLC -> IO,127.968
1775736732.442104,4.736063003540039,PLC -> IO,127.941
1775736732.570202,4.864161014556885,PLC -> IO,128.098
1775736732.698207,4.992165803909302,PLC -> IO,128.005
1775736732.826169,5.12012791633606,PLC -> IO,127.962
1775736732.954201,5.248159885406494,PLC -> IO,128.032
1775736733.082214,5.37617301940918,PLC -> IO,128.013
1775736733.21021,5.50416898727417,PLC -> IO,127.996
1775736733.338207,5.632165908813477,PLC -> IO,127.997
1775736733.466175,5.760133981704712,PLC -> IO,127.968
1775736733.594169,5.88812780380249,PLC -> IO,127.994
1775736733.722228,6.016186952590942,PLC -> IO,128.059
1775736733.850233,6.1441919803619385,PLC -> IO,128.005
1775736733.978235,6.272193908691406,PLC -> IO,128.002
1775736734.106188,6.400146961212158,PLC -> IO,127.953
1775736734.234227,6.528185844421387,PLC -> IO,128.039
1775736734.362232,6.656190872192383,PLC -> IO,128.005
1775736734.490185,6.784143924713135,PLC -> IO,127.953
1775736734.61825,6.912208795547485,PLC -> IO,128.065
1775736734.746253,7.040211915969849,PLC -> IO,128.003
1775736734.874253,7.168211936950684,PLC -> IO,128.0
1775736735.002226,7.29618501663208,PLC -> IO,127.973
1775736735.130175,7.424134016036987,PLC -> IO,127.949
1775736735.258232,7.5521910190582275,PLC -> IO,128.057
1775736735.386255,7.680213928222656,PLC -> IO,128.023
1775736735.514237,7.8081958293914795,PLC -> IO,127.982
1775736735.64224,7.936198949813843,PLC -> IO,128.003
1775736735.770276,8.064234972000122,PLC -> IO,128.036
1775736735.898278,8.19223690032959,PLC -> IO,128.002
1775736736.026281,8.320240020751953,PLC -> IO,128.003
1775736736.154234,8.448192834854126,PLC -> IO,127.953
1775736736.282224,8.576182842254639,PLC -> IO,127.99
1775736736.410277,8.704235792160034,PLC -> IO,128.053
1775736736.538293,8.832251787185669,PLC -> IO,128.016
1775736736.666257,8.96021580696106,PLC -> IO,127.964
1775736736.794195,9.088153839111328,PLC -> IO,127.938
1775736736.922238,9.21619701385498,PLC -> IO,128.043
1775736737.050304,9.344262838363647,PLC -> IO,128.066
1775736737.178261,9.472219944000244,PLC -> IO,127.957
1775736737.306269,9.60022783279419,PLC -> IO,128.008
1775736737.434303,9.728261947631836,PLC -> IO,128.034
1775736737.562313,9.856271982192993,PLC -> IO,128.01
1775736737.69028,9.984238862991333,PLC -> IO,127.967
1775736737.818284,10.112242937088013,PLC -> IO,128.004
1775736737.946324,10.240283012390137,PLC -> IO,128.04
1775736738.074281,10.368239879608154,PLC -> IO,127.957
1775736738.202331,10.4962899684906,PLC -> IO,128.05
1775736738.330241,10.624199867248535,PLC -> IO,127.91
1775736738.458304,10.752262830734253,PLC -> IO,128.063
1775736738.586339,10.880297899246216,PLC -> IO,128.035
1775736738.714281,11.008239984512329,PLC -> IO,127.942
1775736738.842345,11.136303901672363,PLC -> IO,128.064
1775736738.970312,11.264271020889282,PLC -> IO,127.967
1775736739.098313,11.392271995544434,PLC -> IO,128.001
1775736739.226355,11.52031397819519,PLC -> IO,128.042
1775736739.354273,11.648231983184814,PLC -> IO,127.918
1775736739.482361,11.776319980621338,PLC -> IO,128.088
1775736739.610319,11.904277801513672,PLC -> IO,127.958
1775736739.738328,12.032286882400513,PLC -> IO,128.009
1775736739.866288,12.160246849060059,PLC -> IO,127.96
1775736739.994366,12.28832483291626,PLC -> IO,128.078
1775736740.122374,12.416332960128784,PLC -> IO,128.008
1775736740.250341,12.544299840927124,PLC -> IO,127.967
1775736740.378286,12.672244787216187,PLC -> IO,127.945
1775736740.506381,12.800339937210083,PLC -> IO,128.095
1775736740.634385,12.928344011306763,PLC -> IO,128.004
1775736740.762314,13.056272983551025,PLC -> IO,127.929
1775736740.890352,13.184310913085938,PLC -> IO,128.038
1775736741.018393,13.312351942062378,PLC -> IO,128.041
1775736741.146396,13.440354824066162,PLC -> IO,128.003
1775736741.274398,13.568356990814209,PLC -> IO,128.002
1775736741.402295,13.696254014968872,PLC -> IO,127.897
1775736741.530324,13.824282884597778,PLC -> IO,128.029
1775736741.658406,13.952364921569824,PLC -> IO,128.082
1775736741.786411,14.08036994934082,PLC -> IO,128.005
1775736741.914414,14.208372831344604,PLC -> IO,128.003
1775736742.042417,14.336375951766968,PLC -> IO,128.003
1775736742.170312,14.464270830154419,PLC -> IO,127.895
1775736742.298423,14.592381954193115,PLC -> IO,128.111
1775736742.426364,14.720322847366333,PLC -> IO,127.941
1775736742.554429,14.848387956619263,PLC -> IO,128.065
1775736742.682433,14.976391792297363,PLC -> IO,128.004
1775736742.810434,15.104393005371094,PLC -> IO,128.001
1775736742.938437,15.232395887374878,PLC -> IO,128.003
1775736743.066403,15.360361814498901,PLC -> IO,127.966
1775736743.194443,15.488401889801025,PLC -> IO,128.04
1775736743.322443,15.61640191078186,PLC -> IO,128.0
1775736743.450384,15.744342803955078,PLC -> IO,127.941
1775736743.578419,15.872377872467041,PLC -> IO,128.035
1775736743.706454,16.000412940979004,PLC -> IO,128.035
1775736743.834461,16.128419876098633,PLC -> IO,128.007
1775736743.96246,16.25641894340515,PLC -> IO,127.999
1775736744.090424,16.384382963180542,PLC -> IO,127.964
1775736744.218408,16.512367010116577,PLC -> IO,127.984
1775736744.346457,16.640415906906128,PLC -> IO,128.049
1775736744.47441,16.76836895942688,PLC -> IO,127.953
1775736744.602403,16.896361827850342,PLC -> IO,127.993
1775736744.730384,17.024343013763428,PLC -> IO,127.981
1775736744.858428,17.152386903762817,PLC -> IO,128.044
1775736744.986448,17.280406951904297,PLC -> IO,128.02
1775736745.114488,17.408446788787842,PLC -> IO,128.04
1775736745.242491,17.536449909210205,PLC -> IO,128.003
1775736745.37048,17.6644389629364,PLC -> IO,127.989
1775736745.498434,17.79239296913147,PLC -> IO,127.954
1775736745.626435,17.92039394378662,PLC -> IO,128.001
1775736745.7545,18.04845881462097,PLC -> IO,128.065
1775736745.882505,18.176463842391968,PLC -> IO,128.005
1775736746.010469,18.30442786216736,PLC -> IO,127.964
1775736746.138471,18.432429790496826,PLC -> IO,128.002
1775736746.266512,18.560470819473267,PLC -> IO,128.041
1775736746.394499,18.68845796585083,PLC -> IO,127.987
1775736746.522518,18.816476821899414,PLC -> IO,128.019
1775736746.650482,18.944440841674805,PLC -> IO,127.964
1775736746.778524,19.07248282432556,PLC -> IO,128.042
1775736746.906526,19.20048499107361,PLC -> IO,128.002
1775736747.034529,19.328487873077393,PLC -> IO,128.003
1775736747.162536,19.45649480819702,PLC -> IO,128.007
1775736747.290486,19.584444999694824,PLC -> IO,127.95
1775736747.418526,19.71248483657837,PLC -> IO,128.04
1775736747.546402,19.84036087989807,PLC -> IO,127.876
1775736747.674462,19.96842098236084,PLC -> IO,128.06
1775736747.802479,20.09643793106079,PLC -> IO,128.017
1775736747.930462,20.22442078590393,PLC -> IO,127.983
1775736748.05855,20.352508783340454,PLC -> IO,128.088
1775736748.186555,20.48051381111145,PLC -> IO,128.005
1775736748.314509,20.60846781730652,PLC -> IO,127.954
1775736748.442562,20.736521005630493,PLC -> IO,128.053
1775736748.570564,20.86452293395996,PLC -> IO,128.002
1775736748.698498,20.992456912994385,PLC -> IO,127.934
1775736748.826569,21.120527982711792,PLC -> IO,128.071
1775736748.954573,21.248531818389893,PLC -> IO,128.004
1775736749.082576,21.376534938812256,PLC -> IO,128.003
1775736749.210579,21.50453782081604,PLC -> IO,128.003
1775736749.338528,21.632486820220947,PLC -> IO,127.949
1775736749.466584,21.76054286956787,PLC -> IO,128.056
1775736749.594587,21.888545989990234,PLC -> IO,128.003
1775736749.722557,22.016515970230103,PLC -> IO,127.97
1775736749.850594,22.1445529460907,PLC -> IO,128.037
1775736749.978596,22.272554874420166,PLC -> IO,128.002
1775736750.106601,22.400559902191162,PLC -> IO,128.005
