timestamp,rel_time_s,direction,skew_ms
1776266142.9871361,16.942836046218872,PLC -> IO,2.15296
1776266143.048431,17.004130840301514,PLC -> IO,4.716559999999999
1776266143.1106482,17.0663480758667,PLC -> IO,6.6310400000000005
1776266143.1757774,17.13147735595703,PLC -> IO,2.0730399999999998
1776266143.2437782,17.199478149414062,PLC -> IO,1.71416
1776266143.3021948,17.25789475440979,PLC -> IO,1.16616
1776266143.36929,17.324990034103394,PLC -> IO,1.37448
1776266143.4313543,17.387054204940796,PLC -> IO,2.87096
1776266143.498328,17.454027891159058,PLC -> IO,3.7720800000000003
1776266143.5595355,17.515235424041748,PLC -> IO,5.56648
1776266143.6276784,17.583378314971924,PLC -> IO,15.652159999999999
1776266143.6882806,17.643980503082275,PLC -> IO,6.22336
1776266143.7511315,17.706831455230713,PLC -> IO,0.12248
1776266143.8147511,17.770451068878174,PLC -> IO,1.29024
1776266143.8797243,17.835424184799194,PLC -> IO,4.31864
1776266143.9479098,17.90360975265503,PLC -> IO,1.288
1776266144.0076177,17.96331763267517,PLC -> IO,0.44728
1776266144.0745568,18.030256748199463,PLC -> IO,0.71336
1776266144.135679,18.091378927230835,PLC -> IO,0.14008
1776266144.2010274,18.15672731399536,PLC -> IO,27.27136
1776266144.2639964,18.219696283340454,PLC -> IO,1.88152
1776266144.3291974,18.284897327423096,PLC -> IO,2.76144
1776266144.3931046,18.348804473876953,PLC -> IO,2.1806400000000004
1776266144.4617028,18.417402744293213,PLC -> IO,1.18808
1776266144.52086,18.47655987739563,PLC -> IO,4.70048
1776266144.5829098,18.538609743118286,PLC -> IO,2.8836
1776266144.647834,18.60353398323059,PLC -> IO,3.1044
1776266144.715175,18.67087483406067,PLC -> IO,0.23984
1776266144.780331,18.73603081703186,PLC -> IO,0.21776
1776266144.8423033,18.79800319671631,PLC -> IO,1.62328
1776266144.9081643,18.863864183425903,PLC -> IO,25.69696
1776266144.9667518,18.922451734542847,PLC -> IO,1.15608
1776266145.0331059,18.988805770874023,PLC -> IO,0.35184000000000004
1776266145.0958045,19.051504373550415,PLC -> IO,2.14416
1776266145.159725,19.115424871444702,PLC -> IO,0.5564
1776266145.2220178,19.177717685699463,PLC -> IO,1.31744
1776266145.2868047,19.242504596710205,PLC -> IO,5.3796
1776266145.3557105,19.311410427093506,PLC -> IO,0.75488
1776266145.4157805,19.371480464935303,PLC -> IO,3.9033599999999997
1776266145.482078,19.437777996063232,PLC -> IO,12.222480000000001
1776266145.5434759,19.499175786972046,PLC -> IO,0.22240000000000001
1776266145.6098232,19.565523147583008,PLC -> IO,0.13344
1776266145.6715877,19.62728762626648,PLC -> IO,0.2876
1776266145.7373004,19.693000316619873,PLC -> IO,1.6592799999999999
1776266145.7997038,19.755403757095337,PLC -> IO,1.1392
1776266145.8677328,19.823432683944702,PLC -> IO,2.2644800000000003
1776266145.9272416,19.882941484451294,PLC -> IO,0.23272
1776266145.9930174,19.94871735572815,PLC -> IO,1.2995999999999999
1776266146.058343,20.014042854309082,PLC -> IO,1.72744
1776266146.119633,20.07533288002014,PLC -> IO,0.64952
1776266146.1857648,20.141464710235596,PLC -> IO,13.66968
1776266146.2468746,20.202574491500854,PLC -> IO,4.18608
1776266146.314513,20.27021288871765,PLC -> IO,1.10888
1776266146.3799849,20.335684776306152,PLC -> IO,1.76752
1776266146.4438636,20.399563550949097,PLC -> IO,0.588
1776266146.5033026,20.45900249481201,PLC -> IO,0.30728
1776266146.5664632,20.522163152694702,PLC -> IO,1.7728
1776266146.6307023,20.58640217781067,PLC -> IO,0.78528
1776266146.6967034,20.652403354644775,PLC -> IO,0.23512000000000002
1776266146.7655373,20.721237182617188,PLC -> IO,26.819840000000003
1776266146.8281481,20.78384804725647,PLC -> IO,1.22336
1776266146.8902752,20.845975160598755,PLC -> IO,0.5204
1776266146.952275,20.9079749584198,PLC -> IO,0.6512
1776266147.0202606,20.97596049308777,PLC -> IO,0.22224000000000002
1776266147.0814588,21.037158727645874,PLC -> IO,2.72192
1776266147.1446705,21.100370407104492,PLC -> IO,4.58072
1776266147.2122316,21.16793155670166,PLC -> IO,2.782
1776266147.275539,21.231238842010498,PLC -> IO,1.27752
1776266147.3341005,21.28980040550232,PLC -> IO,1.94216
1776266147.399678,21.355377912521362,PLC -> IO,2.23112
1776266147.4656906,21.421390533447266,PLC -> IO,30.770079999999997
1776266147.527796,21.483495950698853,PLC -> IO,5.83488
1776266147.5946193,21.5503191947937,PLC -> IO,2.408
1776266147.6559038,21.61160373687744,PLC -> IO,0.21159999999999998
1776266147.7236564,21.679356336593628,PLC -> IO,0.78608
1776266147.7835734,21.73927330970764,PLC -> IO,4.59432
1776266147.8504486,21.806148529052734,PLC -> IO,0.12591999999999998
1776266147.912633,21.868332862854004,PLC -> IO,2.66192
1776266147.9756508,21.931350708007812,PLC -> IO,0.39112
