timestamp,rel_time_s,direction,ipg_ms
1775739596.02075,512.043573141098,PLC -> IO,32.001
1775739596.0528,512.0756230354309,PLC -> IO,32.05
1775739596.0848,512.1076231002808,PLC -> IO,32.0
1775739596.116802,512.1396250724792,PLC -> IO,32.002
1775739596.148802,512.1716251373291,PLC -> IO,32.0
1775739596.180804,512.2036271095276,PLC -> IO,32.002
1775739596.212806,512.2356290817261,PLC -> IO,32.002
1775739596.2448,512.2676231861115,PLC -> IO,31.994
1775739596.276715,512.2995381355286,PLC -> IO,31.915
1775739596.308718,512.3315410614014,PLC -> IO,32.003
1775739596.34072,512.3635430335999,PLC -> IO,32.002
1775739596.372712,512.395534992218,PLC -> IO,31.992
1775739596.40473,512.4275531768799,PLC -> IO,32.018
1775739596.43672,512.4595429897308,PLC -> IO,31.99
1775739596.468725,512.4915480613708,PLC -> IO,32.005
1775739596.500718,512.5235412120819,PLC -> IO,31.993
1775739596.532781,512.5556039810181,PLC -> IO,32.063
1775739596.564782,512.5876049995422,PLC -> IO,32.001
1775739596.596812,512.619635105133,PLC -> IO,32.03
1775739596.628815,512.6516380310059,PLC -> IO,32.003
1775739596.660813,512.6836361885071,PLC -> IO,31.998
1775739596.692816,512.7156391143799,PLC -> IO,32.003
1775739596.724815,512.7476379871368,PLC -> IO,31.999
1775739596.756813,512.7796361446381,PLC -> IO,31.998
1775739596.788818,512.8116409778595,PLC -> IO,32.005
1775739596.820818,512.8436410427094,PLC -> IO,32.0
1775739596.852818,512.8756411075592,PLC -> IO,32.0
1775739596.88478,512.9076030254364,PLC -> IO,31.962
1775739596.916743,512.9395661354065,PLC -> IO,31.963
1775739596.948739,512.9715621471405,PLC -> IO,31.996
1775739596.980762,513.003585100174,PLC -> IO,32.023
1775739597.012836,513.0356590747833,PLC -> IO,32.074
1775739597.044824,513.0676469802856,PLC -> IO,31.988
1775739597.076823,513.0996460914612,PLC -> IO,31.999
1775739597.108826,513.131649017334,PLC -> IO,32.003
1775739597.140824,513.1636471748352,PLC -> IO,31.998
1775739597.172825,513.1956481933594,PLC -> IO,32.001
1775739597.204827,513.2276501655579,PLC -> IO,32.002
1775739597.236829,513.2596521377563,PLC -> IO,32.002
1775739597.268788,513.2916111946106,PLC -> IO,31.959
1775739597.300757,513.3235800266266,PLC -> IO,31.969
1775739597.332737,513.3555600643158,PLC -> IO,31.98
1775739597.36478,513.3876030445099,PLC -> IO,32.043
1775739597.39678,513.4196031093597,PLC -> IO,32.0
1775739597.428831,513.4516541957855,PLC -> IO,32.051
1775739597.460808,513.4836311340332,PLC -> IO,31.977
1775739597.492796,513.5156190395355,PLC -> IO,31.988
1775739597.524777,513.547600030899,PLC -> IO,31.981
1775739597.556834,513.5796570777893,PLC -> IO,32.057
1775739597.588835,513.6116580963135,PLC -> IO,32.001
1775739597.62081,513.6436331272125,PLC -> IO,31.975
1775739597.652799,513.6756219863892,PLC -> IO,31.989
1775739597.684836,513.7076590061188,PLC -> IO,32.037
1775739597.716839,513.7396621704102,PLC -> IO,32.003
1775739597.748838,513.7716610431671,PLC -> IO,31.999
1775739597.780839,513.8036620616913,PLC -> IO,32.001
1775739597.81284,513.8356630802155,PLC -> IO,32.001
1775739597.844843,513.8676660060883,PLC -> IO,32.003
1775739597.876805,513.899628162384,PLC -> IO,31.962
1775739597.908765,513.9315881729126,PLC -> IO,31.96
1775739597.940781,513.9636042118073,PLC -> IO,32.016
1775739597.972844,513.9956669807434,PLC -> IO,32.063
1775739598.004783,514.027606010437,PLC -> IO,31.939
1775739598.036794,514.0596170425415,PLC -> IO,32.011
1775739598.068796,514.09161901474,PLC -> IO,32.002
1775739598.100846,514.1236691474915,PLC -> IO,32.05
1775739598.132848,514.1556711196899,PLC -> IO,32.002
1775739598.164848,514.1876711845398,PLC -> IO,32.0
1775739598.196845,514.2196681499481,PLC -> IO,31.997
1775739598.228851,514.2516741752625,PLC -> IO,32.006
1775739598.260934,514.2837572097778,PLC -> IO,32.083
1775739598.292788,514.3156111240387,PLC -> IO,31.854
1775739598.324752,514.3475751876831,PLC -> IO,31.964
1775739598.356801,514.3796241283417,PLC -> IO,32.049
1775739598.388853,514.4116761684418,PLC -> IO,32.052
1775739598.420854,514.4436771869659,PLC -> IO,32.001
1775739598.452856,514.4756791591644,PLC -> IO,32.002
1775739598.484858,514.5076811313629,PLC -> IO,32.002
1775739598.516793,514.5396161079407,PLC -> IO,31.935
1775739598.548805,514.5716280937195,PLC -> IO,32.012
1775739598.580776,514.6035990715027,PLC -> IO,31.971
1775739598.612851,514.6356739997864,PLC -> IO,32.075
1775739598.644859,514.6676821708679,PLC -> IO,32.008
1775739598.676857,514.6996800899506,PLC -> IO,31.998
1775739598.708862,514.7316851615906,PLC -> IO,32.005
1775739598.740864,514.7636871337891,PLC -> IO,32.002
1775739598.772862,514.7956850528717,PLC -> IO,31.998
1775739598.804862,514.8276851177216,PLC -> IO,32.0
1775739598.836865,514.8596880435944,PLC -> IO,32.003
1775739598.868864,514.8916871547699,PLC -> IO,31.999
1775739598.90083,514.9236531257629,PLC -> IO,31.966
1775739598.932783,514.9556059837341,PLC -> IO,31.953
1775739598.964786,514.9876091480255,PLC -> IO,32.003
1775739598.996835,515.0196580886841,PLC -> IO,32.049
1775739599.028867,515.0516901016235,PLC -> IO,32.032
1775739599.060867,515.0836901664734,PLC -> IO,32.0
1775739599.092868,515.1156911849976,PLC -> IO,32.001
1775739599.124869,515.1476922035217,PLC -> IO,32.001
1775739599.15687,515.1796929836273,PLC -> IO,32.001
1775739599.188866,515.2116889953613,PLC -> IO,31.996
1775739599.220871,515.2436940670013,PLC -> IO,32.005
1775739599.252872,515.2756950855255,PLC -> IO,32.001
1775739599.284874,515.307697057724,PLC -> IO,32.002
1775739599.316874,515.3396971225739,PLC -> IO,32.0
1775739599.348862,515.3716850280762,PLC -> IO,31.988
1775739599.380875,515.4036982059479,PLC -> IO,32.013
1775739599.412876,515.4356989860535,PLC -> IO,32.001
1775739599.444882,515.4677050113678,PLC -> IO,32.006
1775739599.476879,515.4997019767761,PLC -> IO,31.997
