timestamp,rel_time_s,direction,skew_ms
1776102238.3979661,0.010986328125,PLC -> IO,0.020183999999999997
1776102238.4139845,0.027004718780517578,PLC -> IO,0.20221599999999998
1776102238.4299898,0.04300999641418457,PLC -> IO,0.022024000000000002
1776102238.4459887,0.05900883674621582,PLC -> IO,0.156664
1776102238.4619622,0.0749824047088623,PLC -> IO,0.022584
1776102238.477983,0.0910031795501709,PLC -> IO,0.000424
1776102238.49398,0.10700011253356934,PLC -> IO,0.002696
1776102238.5099788,0.12299895286560059,PLC -> IO,0.003304
1776102238.5259786,0.13899874687194824,PLC -> IO,0.003224
1776102238.5419495,0.1549696922302246,PLC -> IO,0.025624
1776102238.5579798,0.17100000381469727,PLC -> IO,0.06442400000000001
1776102238.5739753,0.1869955062866211,PLC -> IO,0.6348239999999999
1776102238.5899754,0.20299553871154785,PLC -> IO,0.469336
1776102238.6059747,0.2189948558807373,PLC -> IO,0.003656
1776102238.6219728,0.23499298095703125,PLC -> IO,0.208136
1776102238.6379743,0.2509944438934326,PLC -> IO,0.169016
1776102238.6539528,0.26697301864624023,PLC -> IO,0.027864
1776102238.6699862,0.2830064296722412,PLC -> IO,0.005256
1776102238.6859887,0.299008846282959,PLC -> IO,0.000584
1776102238.7019598,0.31498003005981445,PLC -> IO,0.027464
1776102238.7179828,0.33100295066833496,PLC -> IO,0.005575999999999999
1776102238.7339604,0.34698057174682617,PLC -> IO,0.025704
1776102238.749993,0.36301326751708984,PLC -> IO,0.0018160000000000001
1776102238.7659864,0.37900662422180176,PLC -> IO,0.000216
1776102238.7819529,0.3949730396270752,PLC -> IO,0.030264
1776102238.7979734,0.4109935760498047,PLC -> IO,0.020216
1776102238.813987,0.42700719833374023,PLC -> IO,0.169816
1776102238.8299475,0.44296765327453613,PLC -> IO,0.040264
1776102238.8459814,0.4590015411376953,PLC -> IO,0.227384
1776102238.8619545,0.4749746322631836,PLC -> IO,0.022504
1776102238.8779736,0.4909937381744385,PLC -> IO,0.488184
1776102238.8940709,0.5070910453796387,PLC -> IO,0.580296
1776102238.9099863,0.5230064392089844,PLC -> IO,0.001224
1776102238.9259849,0.5390050411224365,PLC -> IO,0.000296
1776102238.941987,0.5550072193145752,PLC -> IO,0.004024
1776102238.9579844,0.5710046291351318,PLC -> IO,0.135704
1776102238.973985,0.5870051383972168,PLC -> IO,0.000296
1776102238.9899862,0.6030063629150391,PLC -> IO,0.180584
1776102239.006126,0.6191461086273193,PLC -> IO,0.131944
1776102239.0219784,0.6349985599517822,PLC -> IO,0.08869600000000001
1776102239.0381398,0.6511600017547607,PLC -> IO,0.185336
1776102239.0539758,0.6669960021972656,PLC -> IO,0.296296
1776102239.0699718,0.6829919815063477,PLC -> IO,0.004744
1776102239.085976,0.6989960670471191,PLC -> IO,0.000824
1776102239.1019764,0.7149965763092041,PLC -> IO,0.0023439999999999997
1776102239.1179729,0.7309930324554443,PLC -> IO,0.0026639999999999997
1776102239.133975,0.746995210647583,PLC -> IO,0.0014160000000000002
1776102239.1499727,0.7629928588867188,PLC -> IO,0.001144
1776102239.1662652,0.7792854309082031,PLC -> IO,0.138616
1776102239.1821194,0.7951395511627197,PLC -> IO,0.532984
1776102239.1980922,0.8111124038696289,PLC -> IO,0.742056
1776102239.2140882,0.8271083831787109,PLC -> IO,0.294856
