timestamp,rel_time_s,direction,e2e_latency_ms
1775660070.0486002,0.0,PLC -> IO,0.592034
1775660070.055808,0.0072078704833984375,IO -> PLC,0.576664
1775660070.112603,0.06400275230407715,PLC -> IO,0.576864
1775660070.1198065,0.07120633125305176,IO -> PLC,0.575084
1775660070.1766057,0.1280055046081543,PLC -> IO,0.569444
1775660070.1838052,0.13520503044128418,IO -> PLC,0.585984
1775660070.2406082,0.19200801849365234,PLC -> IO,0.561964
1775660070.2478037,0.1992034912109375,IO -> PLC,0.586554
1775660070.304611,0.2560107707977295,PLC -> IO,0.575744
1775660070.3118021,0.2632019519805908,IO -> PLC,0.573054
1775660070.3686135,0.32001328468322754,PLC -> IO,0.563764
1775660070.3758006,0.32720041275024414,IO -> PLC,0.571714
1775660070.4326162,0.3840160369873047,PLC -> IO,0.596994
1775660070.439799,0.39119887351989746,IO -> PLC,0.570294
1775660070.4966187,0.44801855087280273,PLC -> IO,0.576934
1775660070.5037975,0.4551973342895508,IO -> PLC,0.597514
1775660070.5606215,0.5120213031768799,PLC -> IO,0.592324
1775660070.567796,0.5191957950592041,IO -> PLC,0.593844
1775660070.624624,0.5760238170623779,PLC -> IO,0.576834
1775660070.6317945,0.5831942558288574,IO -> PLC,0.595624
1775660070.6886268,0.6400265693664551,PLC -> IO,0.588934
1775660070.6957932,0.6471929550170898,IO -> PLC,0.575794
1775660070.7526295,0.7040293216705322,PLC -> IO,0.590484
1775660070.7597916,0.7111914157867432,IO -> PLC,0.584694
1775660070.816632,0.7680318355560303,PLC -> IO,0.593634
1775660070.82379,0.7751898765563965,IO -> PLC,0.575034
1775660070.8806348,0.8320345878601074,PLC -> IO,0.566054
1775660070.8877885,0.8391883373260498,IO -> PLC,0.596244
1775660070.9446373,0.8960371017456055,PLC -> IO,0.564314
1775660070.951787,0.9031867980957031,IO -> PLC,0.602824
1775660071.00864,0.9600398540496826,PLC -> IO,0.571634
1775660071.0157855,0.9671852588653564,IO -> PLC,0.593314
1775660071.0726426,1.0240423679351807,PLC -> IO,0.590304
1775660071.079784,1.0311837196350098,IO -> PLC,0.596064
1775660071.1366453,1.0880451202392578,PLC -> IO,0.571934
1775660071.1437824,1.095182180404663,IO -> PLC,0.571194
1775660071.2006478,1.1520476341247559,PLC -> IO,0.660194
1775660071.2077808,1.1591806411743164,IO -> PLC,0.573774
1775660071.2646506,1.216050386428833,PLC -> IO,0.577974
1775660071.2717795,1.2231793403625488,IO -> PLC,0.580664
1775660071.3286533,1.2800531387329102,PLC -> IO,0.578164
1775660071.335778,1.2871778011322021,IO -> PLC,0.571004
1775660071.3926558,1.3440556526184082,PLC -> IO,0.587384
1775660071.3997765,1.3511762619018555,IO -> PLC,0.595174
1775660071.4566586,1.4080584049224854,PLC -> IO,0.568844
1775660071.463775,1.4151747226715088,IO -> PLC,0.582474
1775660071.520661,1.4720609188079834,PLC -> IO,0.576724
1775660071.5277734,1.479173183441162,IO -> PLC,0.566724
1775660071.5846639,1.5360636711120605,PLC -> IO,0.562514
1775660071.5917718,1.5431716442108154,IO -> PLC,0.584824
1775660071.6486664,1.6000661849975586,PLC -> IO,0.586374
1775660071.6557703,1.6071701049804688,IO -> PLC,0.575324
1775660071.7126691,1.6640689373016357,PLC -> IO,0.598484
1775660071.7197688,1.671168565750122,IO -> PLC,0.585094
1775660071.7766716,1.7280714511871338,PLC -> IO,0.592584
1775660071.7837672,1.7351670265197754,IO -> PLC,0.598074
1775660071.8406744,1.792074203491211,PLC -> IO,0.585004
1775660071.847766,1.7991657257080078,IO -> PLC,0.578164
1775660071.9046772,1.856076955795288,PLC -> IO,0.600714
1775660071.9117644,1.8631641864776611,IO -> PLC,0.576744
1775660071.9686797,1.9200794696807861,PLC -> IO,0.589694
1775660071.9757628,1.9271626472473145,IO -> PLC,0.574364
1775660072.0326824,1.9840822219848633,PLC -> IO,0.580594
1775660072.0397613,1.9911611080169678,IO -> PLC,0.571014
1775660072.096685,2.0480847358703613,PLC -> IO,0.569034
1775660072.1037598,2.055159568786621,IO -> PLC,0.660714
1775660072.1606877,2.1120874881744385,PLC -> IO,0.568254
1775660072.1677582,2.1191580295562744,IO -> PLC,0.583374
1775660072.2246902,2.1760900020599365,PLC -> IO,0.560204
1775660072.2317567,2.1831564903259277,IO -> PLC,0.594194
1775660072.288693,2.2400927543640137,PLC -> IO,0.552644
1775660072.2957551,2.247154951095581,IO -> PLC,0.572534
1775660072.3526957,2.304095506668091,PLC -> IO,0.589704
1775660072.3597538,2.3111536502838135,IO -> PLC,0.577104
1775660072.4166982,2.368098020553589,PLC -> IO,0.605644
1775660072.4237523,2.375152111053467,IO -> PLC,0.581924
1775660072.480701,2.432100772857666,PLC -> IO,0.601444
1775660072.4877508,2.43915057182312,IO -> PLC,0.595864
1775660072.5447035,2.496103286743164,PLC -> IO,0.567864
1775660072.5517492,2.5031490325927734,IO -> PLC,0.587324
1775660072.6087062,2.560106039047241,PLC -> IO,0.571004
1775660072.6157477,2.5671474933624268,IO -> PLC,0.593104
1775660072.6727087,2.6241085529327393,PLC -> IO,0.583044
1775660072.6797462,2.63114595413208,IO -> PLC,0.591684
1775660072.7367115,2.6881113052368164,PLC -> IO,0.568824
1775660072.7437446,2.6951444149017334,IO -> PLC,0.574894
1775660072.800714,2.7521138191223145,PLC -> IO,0.564054
1775660072.807743,2.7591428756713867,IO -> PLC,0.568514
1775660072.8647168,2.8161165714263916,PLC -> IO,0.590724
1775660072.8717415,2.82314133644104,IO -> PLC,0.573174
1775660072.9287195,2.8801193237304688,PLC -> IO,0.815804
1775660072.9357402,2.8871400356292725,IO -> PLC,0.587194
1775660072.992722,2.944121837615967,PLC -> IO,0.583494
1775660072.9997387,2.951138496398926,IO -> PLC,0.585774
1775660073.0567248,3.008124589920044,PLC -> IO,0.569914
1775660073.0637372,3.015136957168579,IO -> PLC,0.593544
1775660073.1207273,3.072127103805542,PLC -> IO,0.590504
1775660073.1277356,3.0791354179382324,IO -> PLC,0.573724
1775660073.18473,3.136129856109619,PLC -> IO,0.585084
1775660073.191734,3.1431338787078857,IO -> PLC,0.580624
1775660073.2487326,3.200132369995117,PLC -> IO,0.581274
